x_last_hour,x_start_hour,predicted_raw,predicted_refined,target,ci_lo,ci_hi,error_rate_refined_%,n_resid_in_window,qhat_used,abs_resid_mean,abs_resid_max
83.0,65.0,83.27879333496094,87.0,59.00000762939453,7.0049285888671875,127.0,47.457608050639514,15,52.07712707519531,23.344733174641927,76.27386474609375
225.0,176.0,225.2509002685547,228.97210693359375,188.0,148.97703552246094,268.97210693359375,21.79367390084774,15,51.85409240722656,22.01139933268229,76.27386474609375
234.0,209.0,234.2744140625,234.99562072753906,267.0,158.00054931640625,277.99562072753906,11.986658903543422,15,51.85409240722656,23.780045572916666,76.27386474609375
135.0,226.0,135.27806091308594,135.999267578125,143.0,59.00419616699219,178.999267578125,4.895617078234266,15,51.85409240722656,25.713670857747395,76.27386474609375
129.0,261.0,130.34780883789062,131.0690155029297,120.0,54.073944091796875,174.0690155029297,9.22417958577474,15,51.85409240722656,23.513719685872395,76.27386474609375
117.0,100.0,117.27879333496094,118.0,94.0,41.00492858886719,161.0,25.53191489361702,15,51.85409240722656,24.051871744791665,76.27386474609375
112.0,41.0,112.27879333496094,106.0,107.0,36.00492858886719,156.0,0.9345794392523363,15,51.85409240722656,24.889044189453124,76.27386474609375
80.0,89.0,80.27879333496094,75.0,65.0,4.0049285888671875,124.0,15.384615384615385,15,41.13308410644531,21.422562662760416,76.27386474609375
66.0,105.0,66.2474365234375,59.96864318847656,83.0,-10.02642822265625,109.96864318847656,27.748622664486067,15,41.13308410644531,22.393068440755208,76.27386474609375
172.0,151.0,172.27879333496094,167.0,201.0,96.00492858886719,216.0,16.91542288557214,15,41.13308410644531,22.02465311686198,76.27386474609375
162.0,161.0,162.27879333496094,157.0,143.0,86.00492858886719,195.00437927246094,9.79020979020979,15,35.440774536132814,21.02465311686198,76.27386474609375
156.0,194.0,156.26541137695312,149.9866180419922,172.0,79.99154663085938,188.99099731445312,12.79847788256268,15,35.440774536132814,21.728492736816406,76.27386474609375
114.0,94.0,114.27476501464844,107.9959716796875,189.0,38.00090026855469,147.00035095214844,42.85927424355159,15,35.440774536132814,21.79605153401693,76.27386474609375
164.0,148.0,164.27386474609375,157.9950714111328,153.0,88.0,238.9990997314453,3.2647525562959556,15,59.735501098632795,26.26176300048828,76.27386474609375
220.0,217.0,220.27511596679688,213.99632263183594,189.0,183.0242156982422,295.00035095214844,13.225567530071924,15,35.440774536132814,21.928429667154948,74.72523498535156
149.0,181.0,149.27879333496094,138.9309844970703,181.0,112.02789306640625,224.0040283203125,23.24255000161861,15,35.440774536132814,23.59485117594401,74.72523498535156
147.0,175.0,147.27879333496094,142.0,151.0,110.02789306640625,222.0040283203125,5.960264900662252,15,35.440774536132814,24.09101257324219,74.72523498535156
159.0,164.0,159.27879333496094,163.0,170.0,128.00367736816406,234.0040283203125,4.117647058823529,15,32.32383422851562,21.855699666341145,74.72523498535156
194.0,130.0,196.2382354736328,199.95944213867188,196.0,164.96311950683594,270.9634704589844,2.0201235401387114,15,31.542770385742188,20.388741048177085,74.72523498535156
74.0,90.0,74.24200439453125,74.00376892089844,58.0,42.966888427734375,148.9672393798828,27.592705036031788,15,31.542770385742188,19.889827473958334,74.72523498535156
220.0,187.0,222.3476104736328,222.109375,224.0,191.07249450683594,297.0728454589844,0.8440290178571428,15,31.542770385742188,20.282773844401042,74.72523498535156
63.0,140.0,64.89204406738281,66.54443359375,86.0,33.61692810058594,139.61727905273438,22.622751635174417,15,31.542770385742188,18.841013590494793,74.72523498535156
64.0,102.0,64.27630615234375,67.99751281738281,78.0,33.001190185546875,139.0015411376953,12.82370151617588,15,31.542770385742188,19.896291097005207,74.72523498535156
201.0,176.0,201.23733520507812,211.9585418701172,178.0,169.96221923828125,275.9625701904297,19.07783251130179,15,31.542770385742188,19.792617797851562,74.72523498535156
208.0,152.0,208.25628662109375,211.9774932861328,163.0,176.98117065429688,282.9815216064453,30.047541893333012,15,31.542770385742188,20.224935913085936,74.72523498535156
132.0,172.0,132.27879333496094,133.93118286132812,131.0,87.02250671386719,207.0040283203125,2.237544168952767,15,39.84225463867187,21.327274576822916,74.72523498535156
67.0,114.0,67.27879333496094,68.93118286132812,90.0,22.022506713867188,142.0040283203125,23.40979682074653,15,39.84225463867187,20.127274576822916,74.72523498535156
184.0,114.0,184.27879333496094,185.93118286132812,143.0,139.0225067138672,259.0040283203125,30.021806196732953,15,39.84225463867187,20.59304911295573,74.72523498535156
164.0,135.0,164.27879333496094,164.04055786132812,162.0,119.02250671386719,196.0,1.2596036181037809,15,37.45575866699218,18.36328633626302,45.25628662109375
16.0,56.00000762939453,16.27880096435547,16.040565490722656,10.000007629394531,-28.97748565673828,48.00000762939453,60.4055325275173,15,37.45575866699218,17.763614908854166,45.25628662109375
182.0,140.0,182.27879333496094,182.04055786132812,136.0,137.0225067138672,214.0,33.85335136862362,15,37.45575866699218,16.097193400065105,45.25628662109375
173.0,174.0,173.27879333496094,172.0,208.0,127.0,196.0,17.307692307692307,15,43.665289306640624,17.067699178059897,46.27879333496094
224.0,182.0,224.2701416015625,222.99134826660156,191.0,177.99134826660156,258.99134826660156,16.749396998220714,15,43.665289306640624,19.134365844726563,46.27879333496094
252.99998474121094,185.0,253.24697875976562,250.9681854248047,219.99998474121094,206.9681854248047,287.9681854248047,14.076455832495661,15,43.665289306640624,20.637628173828126,46.27879333496094
205.0,187.0,205.27877807617188,198.99998474121094,212.0,158.99998474121094,239.99998474121094,6.132082669240123,15,43.665289306640624,22.838212076822916,46.27879333496094
167.0,212.0,167.27349853515625,164.9947052001953,148.0,120.99470520019531,201.9947052001953,11.482908919050887,15,43.665289306640624,22.203493245442708,46.27879333496094
212.0,188.0,212.27877807617188,205.99998474121094,204.0,165.99998474121094,246.99998474121094,0.9803846770641851,15,43.665289306640624,23.378233846028646,46.27879333496094
149.0,175.0,149.2771453857422,140.9983673095703,106.0,102.99835205078125,183.99835205078125,33.01732765053803,15,43.665289306640624,22.522955322265624,46.27879333496094
264.0,156.0,264.2787780761719,245.00527954101562,199.99998474121094,217.99998474121094,298.99998474121094,22.502649116718224,15,44.464630126953125,24.493185424804686,46.27879333496094
14.000007629394531,32.00000762939453,14.271774291992188,-5.0017242431640625,12.000007629394531,-50.00701904296875,48.99298095703125,141.68100885962878,15,45.869790649414064,27.22928263346354,64.27879333496094
82.0,108.0,82.27208709716797,73.9933090209961,104.0,17.99329376220703,116.99329376220703,28.852587479811447,15,45.07813415527344,24.363647969563804,64.27879333496094
161.0,132.0,161.244873046875,152.96609497070312,142.0,96.96607971191406,195.96607971191406,7.722602092044455,15,45.07813415527344,25.726922607421876,64.27879333496094
186.0,223.0,186.27879333496094,167.03392028808594,161.0,122.0,221.0,3.7477765764508932,15,45.07813415527344,25.495167032877603,64.27879333496094
176.0,86.0,176.26156616210938,157.01669311523438,166.0,111.98277282714844,210.98277282714844,5.411630653473268,15,45.07813415527344,24.428500366210937,64.27879333496094
204.0,195.0,204.27879333496094,185.03392028808594,178.0,140.0,239.0,3.951640611284234,15,45.07813415527344,24.960685221354165,64.27879333496094
200.0,195.0,200.25372314453125,180.980224609375,176.0,135.9749298095703,234.9749298095703,2.829673073508523,15,45.07813415527344,26.2940185546875,64.27879333496094
118.0,135.0,119.15412902832031,99.88063049316406,146.0,54.875335693359375,153.87533569335938,31.588609251257495,15,39.85476989746093,24.825680541992188,64.27879333496094
41.0,70.0,41.27880096435547,22.00530242919922,56.00000762939453,-22.99999237060547,68.12467193603516,60.70482244425877,15,39.27434387207031,24.300658162434896,64.27879333496094
196.0,156.0,196.27879333496094,177.03392028808594,200.0,132.0,223.12466430664062,11.483039855957031,15,39.26508483886718,23.0640625,64.27879333496094
143.0,162.0,143.27879333496094,133.01722717285156,171.0,79.0,170.12466430664062,22.21214785213359,15,36.70463562011718,21.09567667643229,64.27879333496094
215.0,198.0,215.02294921875,204.76138305664062,167.0,150.74415588378906,242.74415588378906,22.61160662074289,15,37.05476989746093,22.49567565917969,64.27879333496094
131.0,123.0,131.25013732910156,120.98857116699219,133.0,66.97134399414062,158.97134399414062,9.031149498502113,15,46.124627685546876,24.412305704752605,64.27879333496094
185.0,172.0,185.26638793945312,175.00482177734375,197.0,120.98759460449219,212.9875946044922,11.165065087642766,15,46.124627685546876,23.977044677734376,64.27879333496094
37.0,32.00000762939453,37.24370574951172,34.97193908691406,59.0,-27.03508758544922,64.96491241455078,40.7255269713321,15,39.90225219726562,21.874142456054688,64.27879333496094
197.0,234.0,197.27879333496094,199.02865600585938,167.0,149.25584411621094,225.0,19.178835931652323,15,27.371072387695314,19.03930918375651,48.02294921875
203.0,182.0,203.27879333496094,205.02865600585938,194.0,155.25584411621094,231.0,5.68487422982442,15,29.255758666992186,20.906444295247397,48.02294921875
101.0,33.0,101.22248840332031,91.94369506835938,108.0,53.19953918457031,128.94369506835938,14.866949010778358,15,29.255758666992186,20.076502990722656,48.02294921875
166.0,176.0,166.26516723632812,168.01502990722656,226.0,118.24221801757812,193.9863739013672,25.65706641273161,15,29.255758666992186,19.245345560709634,48.02294921875
166.0,63.0,165.17645263671875,168.8976593017578,112.0,117.15350341796875,224.91128540039062,50.801481519426616,15,40.92528686523437,21.54241485595703,59.734832763671875
181.0,177.0,186.8734130859375,190.59461975097656,164.0,133.69696044921875,246.60824584960938,16.216231555473513,15,51.11505126953125,24.403407287597656,59.734832763671875
177.0,99.0,177.27789306640625,180.9990997314453,181.0,124.1014404296875,237.01272583007812,0.0004973859418162984,15,51.11505126953125,24.17638193766276,59.734832763671875
28.00000762939453,67.0,28.27880096435547,32.00090789794922,30.0,-24.89765167236328,88.01363372802734,6.6696929931640625,15,51.11505126953125,22.80760752360026,59.734832763671875
67.0,86.0,67.27879333496094,71.0,62.0,14.102340698242188,127.01362609863281,14.516129032258066,15,51.11505126953125,21.13262939453125,59.734832763671875
176.0,123.0,176.27879333496094,178.02865600585938,167.0,123.10234069824219,236.0136260986328,6.603985632251123,15,51.11505126953125,20.50313517252604,59.734832763671875
160.0,198.0,160.25830078125,161.97949981689453,204.0,107.08184814453125,219.99313354492188,20.59828440348307,15,51.11505126953125,20.873640950520834,59.734832763671875
148.0,218.0,148.27879333496094,149.99999237060547,151.0,95.10234069824219,208.0136260986328,0.6622567082082988,15,51.11505126953125,21.941673787434897,59.734832763671875
150.0,138.0,150.27879333496094,152.02865600585938,153.0,97.10234069824219,210.0136260986328,0.6348653556474673,15,49.402551269531244,18.9215576171875,59.734832763671875
13.000007629394531,49.00000762939453,13.271141052246094,15.992347717285156,10.000007629394531,-39.905311584472656,73.00597381591797,59.923355161014435,15,49.402551269531244,18.98631388346354,59.734832763671875
130.0,101.0,130.27879333496094,131.99999237060547,118.0,77.10234069824219,190.0136260986328,11.86440031407243,15,49.402551269531244,18.42214864095052,59.734832763671875
209.0,175.0,209.27877807617188,206.0076446533203,205.0,156.10232543945312,269.01361083984375,0.4915339772294207,15,49.402551269531244,17.790315246582033,59.734832763671875
30.0,86.0,30.252578735351562,26.9814453125,37.0,-22.923873901367188,89.98741149902344,27.07717483108108,15,49.402551269531244,16.056980895996094,59.734832763671875
36.0,111.0,36.27879333496094,37.99999237060547,54.99999237060547,-16.897659301757812,96.01362609863281,30.909095196685126,15,49.402551269531244,15.88822275797526,59.734832763671875
194.0,191.0,194.4037322998047,196.12493133544922,162.0,141.22727966308594,254.13856506347656,21.06477242928964,15,49.402551269531244,16.684468587239582,59.734832763671875
192.0,110.0,192.27877807617188,189.0076446533203,136.0,139.10232543945312,236.02047729492188,38.97620930391199,15,39.20651245117187,14.862395222981771,53.17645263671875
207.0,155.0,207.27879333496094,204.00765991210938,180.0,151.00001525878906,251.02049255371094,13.337588840060763,15,39.20651245117187,15.069216918945312,56.278778076171875
160.0,120.0,160.25775146484375,156.9866180419922,198.0,103.97897338867188,203.99945068359375,20.713829271721117,15,39.20651245117187,15.362908935546875,56.278778076171875
170.0,235.0,170.25218200683594,166.98104858398438,190.0,113.97340393066406,213.99388122558594,12.115237587376644,15,41.3419189453125,17.630918375651042,56.278778076171875
163.0,197.0,163.27879333496094,160.00765991210938,132.0,107.00001525878906,207.02049255371094,21.217924175840437,15,41.3419189453125,18.83269297281901,56.278778076171875
182.0,134.0,182.27879333496094,179.00765991210938,160.0,126.00001525878906,226.02049255371094,11.87978744506836,15,41.3419189453125,20.566026306152345,56.278778076171875
159.0,170.0,159.27879333496094,156.00765991210938,185.0,103.00001525878906,203.02049255371094,15.67153518264358,15,41.3419189453125,21.43269297281901,56.278778076171875
128.0,87.0,128.45944213867188,125.18830871582031,123.0,72.1806640625,166.20169067382812,1.779112777089685,15,35.606842041015625,20.231326802571616,56.278778076171875
224.0,200.0,224.27879333496094,220.00001525878906,189.0,168.00001525878906,262.0210418701172,16.40212447554977,15,35.606842041015625,20.413875834147134,56.278778076171875
101.0,120.0,101.27879333496094,95.81935119628906,68.0,45.00001525878906,139.0210418701172,40.91081058277803,15,36.756866455078125,22.58438161214193,56.278778076171875
26.0,55.0,26.274757385253906,13.995964050292969,34.0,-30.00402069091797,64.01700592041016,58.835399852079505,15,36.756866455078125,24.58489227294922,56.278778076171875
176.0,223.0,176.41323852539062,170.95379638671875,226.0,120.13446044921875,214.15548706054688,24.35672726251383,15,36.756866455078125,24.281322224934897,56.278778076171875
135.0,44.0,135.2697296142578,129.81028747558594,112.0,78.99095153808594,184.8564910888672,15.902042388916016,15,44.84895629882812,27.301854451497395,56.278778076171875
37.0,67.0,37.27880096435547,15.000007629394531,35.00000762939453,-18.999977111816406,86.86556243896484,57.142844686705516,15,44.84895629882812,28.403341674804686,56.278778076171875
178.0,200.0,178.27801513671875,155.9992218017578,188.0,121.99923706054688,227.86477661132812,17.02169053097989,15,44.84895629882812,27.307181294759115,56.278778076171875
167.0,168.0,169.62228393554688,164.162841796875,178.0,113.343505859375,219.20904541015625,7.77368438377809,15,44.84895629882812,25.795064798990886,56.278778076171875
191.0,239.0,191.26687622070312,188.9880828857422,174.0,155.9880828857422,240.8536376953125,8.613840738932293,15,36.756866455078125,22.601660664876302,49.586761474609375
168.0,208.0,168.27879333496094,166.0,166.0,133.0,217.8655548095703,0.0,15,36.756866455078125,21.93419952392578,49.586761474609375
242.0,206.0,242.27879333496094,240.0,146.0,207.0,291.8655548095703,64.38356164383562,15,34.47879333496094,19.569969177246094,49.586761474609375
68.0,42.00000762939453,68.27879333496094,62.81935119628906,84.0,-28.0,117.86555480957031,25.21505809965588,15,43.863574218749996,24.672034200032552,96.27879333496094
140.0,174.0,140.27879333496094,138.0,84.0,44.0,189.8655548095703,64.28571428571429,15,43.863574218749996,23.634861755371094,96.27879333496094
240.0,146.0,240.27877807617188,237.99998474121094,229.0,143.99998474121094,289.86553955078125,3.9301243411401474,15,53.60198059082031,25.90152842203776,96.27879333496094
123.0,211.0,123.22798156738281,117.76853942871094,126.0,26.949188232421875,172.8147430419922,6.532905215308779,15,53.60198059082031,24.938699849446614,96.27879333496094
164.0,204.0,164.27879333496094,162.0,172.0,68.0,213.8655548095703,5.813953488372093,15,53.60198059082031,24.75953826904297,96.27879333496094
153.0,144.0,153.27879333496094,151.0,169.0,57.0,202.8655548095703,10.650887573964498,15,53.60198059082031,22.92236582438151,96.27879333496094
105.0,46.00000762939453,105.27879333496094,108.05081176757812,84.0,9.0,154.8655548095703,28.63191877092634,15,53.60198059082031,21.751860046386717,96.27879333496094
159.0,273.0,159.27162170410156,156.99282836914062,139.0,62.992828369140625,208.85838317871094,12.944480841108364,15,53.60198059082031,22.65543009440104,96.27879333496094
166.0,197.0,166.27879333496094,164.0,216.0,70.0,182.0,24.074074074074073,15,43.075167846679676,20.701087443033853,96.27879333496094
161.0,205.0,161.27879333496094,159.0,181.0,65.0,211.0,12.154696132596685,15,53.655758666992185,22.464519246419272,96.27879333496094
80.0,78.0,80.27879333496094,83.05081176757812,78.0,-16.0,130.0,6.475399702023236,15,53.655758666992185,23.627346801757813,96.27879333496094
25.00000762939453,38.00000762939453,25.27880096435547,23.00000762939453,37.0,-70.99999237060547,75.00000762939453,37.83781721785262,15,53.655758666992185,23.131134033203125,96.27879333496094
59.00000762939453,19.0,59.27880096435547,57.00000762939453,67.0,-36.99999237060547,109.00000762939453,14.925361747172342,15,53.655758666992185,23.354032897949217,96.27879333496094
70.0,83.0,70.24234008789062,73.01435852050781,61.0,-26.036453247070312,119.96354675292969,19.69566970575051,15,53.655758666992185,22.717654418945312,96.27879333496094
144.0,186.0,144.257568359375,147.0295867919922,155.0,47.97877502441406,193.97877502441406,5.14220206968246,15,53.655758666992185,23.181890869140624,96.27879333496094
141.0,87.0,141.27879333496094,148.99999237060547,113.0,85.0,191.0,31.858400327969445,15,38.3442413330078,17.479466756184895,56.27879333496094
158.0,103.0,158.23931884765625,161.01133728027344,176.0,101.96052551269531,207.9605255126953,8.516285636208275,15,41.144241333007805,18.316639200846353,56.27879333496094
169.0,194.0,169.2736358642578,176.99483489990234,153.0,140.99484252929688,218.99484252929688,15.682898627387154,15,25.478793334960933,15.748765055338541,49.72120666503906
27.0,69.0,27.240280151367188,34.96147918701172,16.0,-1.03851318359375,76.96148681640625,118.50924491882324,15,25.478793334960933,16.08175557454427,49.72120666503906
243.0,262.0,243.27877807617188,250.9999771118164,256.0,214.99998474121094,292.99998474121094,1.9531339406967163,15,25.478793334960933,16.64630635579427,49.72120666503906
96.0,36.0,96.27879333496094,103.99999237060547,90.0,68.0,146.0,15.555547078450521,15,25.478793334960933,16.97964070638021,49.72120666503906
154.0,203.0,154.27879333496094,152.0,176.0,126.0,204.0,13.636363636363635,15,25.478793334960933,16.350146484375,49.72120666503906
20.00000762939453,37.0,20.27880096435547,28.0,18.00000762939453,-7.999992370605469,70.00000762939453,55.55548962254434,15,25.655758666992185,16.379640706380208,49.72120666503906
219.0,268.0,219.25857543945312,226.97977447509766,199.99998474121094,190.9797821044922,268.9797821044922,13.48989589614074,15,25.655758666992185,15.180118815104167,49.72120666503906
145.0,158.0,145.2578582763672,142.97906494140625,164.0,116.97906494140625,166.97906494140625,12.817643328410824,15,20.921206665039062,13.149277750651041,28.278793334960938
232.0,187.0,232.27879333496094,230.0,176.0,204.0,254.0,30.681818181818183,15,20.736160278320312,13.084006754557292,28.278793334960938
159.0,202.0,159.2733612060547,156.99456787109375,211.0,102.99456787109375,180.99456787109375,25.59499153028732,15,25.655758666992185,16.68400675455729,56.27879333496094
106.0,170.0,106.27879333496094,104.0,110.0,50.0,158.00543212890625,5.454545454545454,15,42.34750061035155,19.351036071777344,56.27879333496094
158.0,162.0,158.27879333496094,156.0,141.0,102.0,210.00543212890625,10.638297872340425,15,42.34750061035155,19.084369913736978,56.27879333496094
92.0,152.0,92.92384338378906,90.64505004882812,121.0,36.645050048828125,144.65048217773438,25.08673549683626,15,42.34750061035155,19.620133463541666,56.27879333496094
229.0,206.0,229.27877807617188,226.99998474121094,192.0,172.99998474121094,281.0054168701172,18.2291587193807,15,42.34750061035155,20.775715128580728,56.27879333496094
152.0,141.0,152.27879333496094,150.0,158.0,96.0,204.00543212890625,5.063291139240507,15,45.94749450683593,21.375714111328126,56.27879333496094
170.0,135.0,170.2698974609375,167.99110412597656,178.0,113.99110412597656,221.9965362548828,5.622975210125527,15,45.94749450683593,20.573082478841147,56.27879333496094
210.0,133.0,210.27879333496094,214.0,240.0,154.0,262.00543212890625,10.833333333333334,15,45.94749450683593,20.00351359049479,56.27879333496094
178.0,197.0,178.26654052734375,183.9877471923828,208.0,121.98774719238281,229.99317932128906,11.544352311354416,15,45.94749450683593,21.235575358072918,56.27879333496094
177.0,186.0,177.27879333496094,183.0,190.0,121.0,229.00543212890625,3.684210526315789,15,45.94749450683593,22.36972452799479,56.27879333496094
195.0,200.0,195.27879333496094,203.00889587402344,222.0,139.0,247.00543212890625,8.55455140809755,15,45.94749450683593,22.79921875,56.27879333496094
119.0,191.0,119.27879333496094,127.00889587402344,163.0,63.0,171.00543212890625,22.080431979126725,15,45.94749450683593,23.132552083333334,56.27879333496094
125.0,77.0,125.27879333496094,138.0,139.0,69.0,177.00543212890625,0.7194244604316548,15,48.52446594238281,25.895379638671876,56.27879333496094
188.0,233.0,188.27879333496094,202.0,251.0,132.0,240.00543212890625,19.52191235059761,15,48.52446594238281,25.526220703125,56.27879333496094
153.0,212.0,153.27879333496094,167.0,169.0,97.0,216.0,1.183431952662722,15,54.45793151855469,28.458158365885417,62.72120666503906
243.0,203.0,243.26980590820312,258.9910125732422,274.0,205.99102783203125,305.9910125732422,5.477732637502851,15,48.52446594238281,25.75431925455729,62.72120666503906
187.0,138.0,187.27879333496094,203.0,250.0,150.00001525878906,250.0,18.8,15,41.14423522949218,24.354556274414062,62.72120666503906
20.00000762939453,42.00000762939453,20.27880096435547,47.00000762939453,41.0,-16.999977111816406,83.00000762939453,14.63416494974276,15,55.121206665039054,28.287889607747395,62.72120666503906
72.0,71.0,72.27879333496094,99.0,80.0,35.00001525878906,135.0,23.75,15,55.121206665039054,28.517383321126303,62.72120666503906
99.0,20.00000762939453,99.27879333496094,119.99999237060547,105.0,62.00001525878906,162.0,14.285707019624255,15,55.121206665039054,27.160386657714845,62.72120666503906
152.0,257.0,152.259521484375,172.98072052001953,150.0,157.98072814941406,214.98072814941406,15.320480346679688,15,55.121206665039054,25.05654856363932,62.72120666503906
178.0,219.0,178.27145385742188,198.9926528930664,188.0,176.01193237304688,240.99266052246094,5.847155794184259,15,55.121206665039054,24.82576955159505,62.72120666503906
189.0,186.0,189.2777862548828,209.99898529052734,208.0,187.0182647705078,251.99899291992188,0.9610506204458383,15,55.121206665039054,24.95899912516276,62.72120666503906
180.0,180.0,180.26541137695312,198.9876251220703,127.0,178.00588989257812,242.9866180419922,56.68316938745694,15,55.121206665039054,24.2257329305013,62.72120666503906
50.0,114.0,50.27879333496094,66.0,86.0,-2.9866180419921875,113.0,23.25581395348837,15,58.93888854980469,25.794529724121094,62.72120666503906
170.0,242.0,170.27879333496094,189.00100708007812,170.0,117.01338195800781,233.0,11.17706298828125,15,58.93888854980469,27.327863057454426,62.72120666503906
203.0,196.0,203.27879333496094,219.0,192.0,150.0133819580078,266.0,14.0625,15,58.93888854980469,25.565035502115887,62.72120666503906
164.0,196.0,164.27879333496094,178.0,198.0,111.01338195800781,227.0,10.1010101010101,15,58.93888854980469,23.402207946777345,62.72120666503906
173.0,172.0,173.27879333496094,189.0,178.0,120.01338195800781,236.0,6.179775280898876,15,58.93888854980469,24.735541280110677,62.72120666503906
28.00000762939453,34.0,28.27880096435547,38.007347106933594,16.0,-24.986610412597656,91.00000762939453,137.54591941833496,15,46.247729492187496,20.86887461344401,62.72120666503906
215.0,216.0,215.25732421875,222.97853088378906,212.0,161.99191284179688,277.97853088378906,5.178552303674086,15,46.247729492187496,20.639380900065103,62.72120666503906
208.0,218.0,208.27879333496094,214.0,173.0,155.0133819580078,271.0,23.699421965317917,15,46.247729492187496,18.80785624186198,62.72120666503906
201.0,194.0,201.27879333496094,206.0,207.0,148.0133819580078,237.0,0.4830917874396135,15,35.54424133300781,16.97836201985677,53.265411376953125
71.0,101.0,71.27880096435547,76.00000762939453,67.0,18.013389587402344,107.00000762939453,13.432847208051541,15,35.54424133300781,15.978362528483073,53.265411376953125
170.0,224.0,170.2743682861328,169.99557495117188,145.0,117.00895690917969,205.99557495117188,17.23832755253233,15,35.54424133300781,15.748868815104167,53.265411376953125
188.0,126.0,188.27879333496094,186.01927185058594,195.0,135.0133819580078,224.0,4.605501615084134,15,35.54424133300781,17.052412923177084,53.265411376953125
136.0,112.0,136.2594451904297,135.98065185546875,188.0,82.99403381347656,171.98065185546875,27.669866034325135,15,35.54424133300781,17.34985860188802,53.265411376953125
126.0,181.0,126.26647186279297,125.98767852783203,143.0,73.00106048583984,178.00702667236328,11.896728302215363,15,45.332815551757804,20.1506591796875,53.265411376953125
43.0,59.00000762939453,43.27879333496094,43.0,40.0,-9.986618041992188,95.01934814453125,7.5,15,45.332815551757804,20.018080139160155,53.265411376953125
193.0,201.0,193.27520751953125,192.9964141845703,184.0,157.9964141845703,245.01576232910156,4.8893555350925615,15,35.54424133300781,16.68563893636068,51.74055480957031
202.0,194.0,202.27706909179688,199.01974487304688,201.0,166.99827575683594,254.0176239013672,0.9852015556980721,15,34.655758666992185,14.922572326660156,51.74055480957031
145.0,184.0,145.27879333496094,142.02146911621094,102.0,110.0,197.01934814453125,39.23673442765778,15,34.655758666992185,14.989124043782551,51.74055480957031
80.0,84.0,80.27879333496094,77.02146911621094,99.0,37.0,132.01934814453125,22.20053624625158,15,40.078793334960935,17.122457377115886,51.74055480957031
183.0,159.0,183.24856567382812,179.99124145507812,201.0,139.9697723388672,234.98912048339844,10.45211867906561,15,40.078793334960935,16.122457377115886,51.74055480957031
113.0,16.0,113.24207305908203,109.98474884033203,77.0,69.9632797241211,164.98262786865234,42.83733615627536,15,40.078793334960935,16.991139221191407,51.74055480957031
211.0,225.0,211.2686767578125,208.0113525390625,215.0,167.98988342285156,263.0092315673828,3.250533702761628,15,40.46410522460937,18.588690694173177,51.74055480957031
203.0,147.0,203.27879333496094,202.00172424316406,169.0,160.0,255.01934814453125,19.527647481162166,15,40.46410522460937,18.62029062906901,51.74055480957031
83.0,110.0,83.26114654541016,81.98407745361328,97.0,39.98235321044922,135.00170135498047,15.480332522048162,15,40.46410522460937,18.553623962402344,51.74055480957031
106.0,164.0,106.27879333496094,105.00172424316406,152.0,63.0,158.01934814453125,30.919918261076273,15,40.46410522460937,19.088133748372396,51.74055480957031
45.00000762939453,117.0,45.27880096435547,49.01012420654297,77.0,2.0000076293945312,97.01935577392578,36.35048804345069,15,44.744241333007814,21.850960795084635,51.74055480957031
125.0,169.0,125.27879333496094,132.0,110.0,82.0,177.01934814453125,20.0,15,44.744241333007814,22.28074951171875,51.74055480957031
58.0,33.0,58.27610778808594,62.00743103027344,71.0,14.997314453125,110.01666259765625,12.665590098206426,15,44.744241333007814,22.851255289713542,51.74055480957031
91.0,55.0,91.27879333496094,95.01011657714844,77.0,48.0,137.0,23.389761788504465,15,40.46410522460937,20.25014444986979,45.72120666503906
132.0,71.0,132.27879333496094,131.00172424316406,120.0,89.0,178.0,9.168103535970053,15,40.46410522460937,20.086495463053385,45.72120666503906
99.0,79.0,99.26708984375,97.99002075195312,105.0,55.98829650878906,144.98829650878906,6.676170712425596,15,40.46410522460937,20.686495463053387,45.72120666503906
204.0,217.0,204.2709503173828,208.0022735595703,194.0,160.99215698242188,249.99215698242188,7.217666783283666,15,40.46410522460937,20.4503423055013,45.72120666503906
173.0,185.0,173.27879333496094,177.01011657714844,153.0,130.0,219.0,15.692886651731005,15,40.46410522460937,21.04993438720703,45.72120666503906
145.0,216.0,145.27879333496094,149.01011657714844,177.0,109.0367202758789,191.0,15.81349345923817,15,35.45676116943359,19.516601053873696,45.72120666503906
47.0,29.00000762939453,47.27879333496094,51.01011657714844,79.0,11.036720275878906,93.0,35.43023218082476,15,35.45676116943359,20.383267720540363,45.72120666503906
35.00000762939453,78.0,35.265716552734375,38.997039794921875,27.0,-0.9763565063476562,80.98692321777344,44.433480721932874,15,35.45676116943359,21.314585876464843,45.72120666503906
118.0,148.0,118.27879333496094,122.01011657714844,105.0,84.0,164.0,16.200111025855655,15,33.255758666992186,19.449495442708333,45.72120666503906
175.0,156.0,175.25772094726562,166.99200439453125,194.0,140.9789276123047,220.9789276123047,13.921647219313787,15,33.255758666992186,20.08599344889323,45.72120666503906
164.0,194.0,164.26589965820312,169.99880981445312,165.0,143.9871063232422,209.9871063232422,3.0295817057291665,15,31.721206665039062,19.050225830078126,45.72120666503906
180.0,185.0,180.2484893798828,180.9825897216797,192.0,159.96969604492188,225.96969604492188,5.738234519958496,15,31.721206665039062,18.18324228922526,45.72120666503906
