x_last_hour,x_start_hour,predicted,target,error_rates
64.51688,64.96658,53.585808,79.37166,32.48748
79.37166,75.588234,64.394,83.40207,22.790888
83.40207,78.76337,74.33418,75.38102,1.3887274
75.38102,77.86096,66.01215,67.51337,2.223579
67.51337,79.95989,64.95659,71.550804,9.21613
71.550804,85.815506,65.94281,79.27139,16.813862
79.27139,78.582886,66.636894,82.37299,19.10347
82.37299,82.49332,68.799194,75.060165,8.3412695
75.060165,71.891716,71.511665,73.34468,2.4991798
73.34468,70.70187,76.62936,69.204544,10.728793
69.204544,83.17513,84.80373,86.036095,1.4323854
86.036095,81.79813,85.00315,80.882355,5.0948024
80.882355,70.42781,76.73616,72.52674,5.8039546
72.52674,56.925137,60.719845,60.942516,0.36537957
60.942516,41.397064,46.452274,44.318184,4.8153834
44.318184,27.774067,30.216703,33.50936,9.826083
33.50936,18.348934,16.816662,18.529415,9.243429
18.529415,7.7005386,9.739124,11.417114,14.697146
11.417114,4.9732666,5.125263,4.2179184,21.511673
4.2179184,4.2379723,4.226925,5.962574,29.109058
5.962574,5.868988,9.613113,9.204548,4.438735
9.204548,15.300804,19.645126,21.256691,7.581446
21.256691,36.163105,39.060986,60.795456,35.750156
60.795456,64.51688,57.87427,121.620316,52.413975
121.620316,79.37166,63.741978,129.73643,50.8681
129.73643,83.40207,72.838646,121.33447,39.968716
121.33447,75.38102,73.70473,109.99501,32.992664
109.99501,67.51337,67.229416,97.35294,30.942595
97.35294,71.550804,67.44516,99.7695,32.39902
99.7695,79.27139,68.26117,112.728195,39.44623
112.728195,82.37299,68.47723,109.90737,37.69551
109.90737,75.060165,67.98357,101.34951,32.92166
101.34951,73.34468,74.634056,90.41739,17.456081
90.41739,69.204544,87.30208,96.92514,9.928345
96.92514,86.036095,96.34888,103.02139,6.4768257
103.02139,80.882355,92.82934,105.44118,11.9610195
105.44118,72.52674,80.07694,87.43316,8.413531
87.43316,60.942516,65.02385,65.50134,0.72898245
65.50134,44.318184,46.64157,44.3984,5.0523705
44.3984,33.50936,30.386614,35.60829,14.664219
35.60829,18.529415,15.548157,17.647064,11.8938055
17.647064,11.417114,9.096699,9.612301,5.363982
9.612301,4.2179184,6.2796516,7.0187225,10.529991
7.0187225,5.962574,7.999138,7.072197,13.106832
7.072197,9.204548,13.037853,4.7192535,176.2694
4.7192535,21.256691,31.763052,17.025406,86.56267
17.025406,60.795456,65.44197,39.08423,67.43831
39.08423,121.620316,79.36859,74.92647,5.9286437
74.92647,129.73643,78.11221,82.1017,4.8592014
82.1017,121.33447,75.587524,85.88326,11.988062
85.88326,109.99501,74.44139,69.6992,6.8037896
69.6992,97.35294,73.504234,63.636364,15.506654
63.636364,99.7695,73.12224,67.72727,7.965722
67.72727,112.728195,73.49421,79.58556,7.6538434
79.58556,109.90737,73.63737,77.38637,4.8445234
77.38637,101.34951,73.56113,75.2991,2.3080966
75.2991,90.41739,77.93299,69.85772,11.559598
69.85772,96.92514,87.05619,79.251335,9.848232
79.251335,103.02139,97.17102,93.71658,3.686047
93.71658,105.44118,100.233315,83.088234,20.634789
83.088234,87.43316,90.55971,77.286095,17.174646
77.286095,65.50134,72.300995,62.82754,15.078505
62.82754,44.3984,49.386875,42.787437,15.423775
42.787437,35.60829,33.44941,29.525404,13.290268
29.525404,17.647064,18.692017,25.080215,25.471067
25.080215,9.612301,9.845974,13.094921,24.810741
13.094921,7.0187225,6.317833,6.3770103,0.92798024
6.3770103,7.072197,6.990982,5.81551,20.212713
5.81551,4.7192535,11.0083275,10.588242,3.9674754
10.588242,17.025406,23.513195,23.870323,1.4961177
23.870323,39.08423,45.938843,70.44786,34.790295
70.44786,74.92647,69.431465,119.729805,42.009872
119.729805,82.1017,80.142204,129.272,38.00498
129.272,85.88326,86.8671,131.01253,33.695576
131.01253,69.6992,77.00078,118.67117,35.11417
118.67117,63.636364,74.392975,112.05475,33.610153
112.05475,67.72727,74.97247,94.08423,20.313452
94.08423,79.58556,76.11755,101.27673,24.842014
101.27673,77.38637,76.04506,93.82952,18.954014
93.82952,75.2991,81.44148,86.09387,5.4038568
86.09387,69.85772,89.657074,85.99203,4.2620773
85.99203,79.251335,100.85635,95.325386,5.802198
95.325386,93.71658,105.83306,106.10963,0.26064134
106.10963,83.088234,102.57674,99.97995,2.5973072
99.97995,77.286095,90.32262,96.751335,6.644579
96.751335,62.82754,75.2458,75.76203,0.6813906
75.76203,42.787437,44.85146,55.87567,19.729897
55.87567,29.525404,26.760578,8.288773,222.85333
8.288773,25.080215,16.531673,4.3783455,277.5781
