HashFunction,TotalSum
d4af38e4deb3c8fd94a78e80eac50464101c514629c5d9d99d35982a0b3535cb,1824977
338e3dcd3b2310d1f3ebd03c8de052f1be24e5db12afa7fa1be72515b9ae5fd5,1824822
6d8c538ebd95dff5cce305674c7f0b3bdaf9bce30b0e8951e4e622129fdea73d,1823678
54ddcea7beaaf9621b9e9286a383ec27086a5d1fc31219a590912aaf6af42e8f,1823006
9981bd81589e6aec26e8c43ddbcce945d4db886385f610d86e42aa566b70a9f6,1813997
85a2653ba9e4a06ce4e1f68ca505c890e0fd6ea91a3ae85d402fd22e871f4ea3,1813381
27a0b3632f96c9643ab77a9ebc11cd72ba689d904df1ce9520922061e45798bb,1809008
37992ab8bd5e40b56f89cdbb52c8e0d0df6cea661ab479f4bc32162b5523e91a,1806584
7f60d4c90d623b2d4d30b4df58f951c244637371ac93bcfd36374b7a82121f5d,1796494
e4b14b3a101b5329dcb2ef43ddb5af1ad90c9962b4b3fa05fb8822e664664058,1785596
331487fd299fed5198c69887e3952fe8dc1c0b710b2b4af341ec9e2bfe3fca97,1785485
41fe64e92685cdabd78678e5f074c28b256460acf8c39041889cf793e0ead0f2,1785057
23b7d40cd32d64a694d6e2f633704b3e9af6e4b87fe56872ad53daa5655935a4,1783676
2ddfc539e9889345a45cc08100df1c2b96ad07972c915e79b0c3c7a58e5a5581,1778696
671189027d38be52227e0f377bf2977cc5edce1e22340a78681311c97bb795c7,1758792
0b457d358285ce6a2337cf4c69d227e8c1e0d6925782c0dc1d876fdef7bf1e06,1741467
a019f985b270ae7dd0c6a6898e6992cf1b52552ad2e200434bbf5382608563c9,1735074
851b4514953cf6c6940a5d34b9b03644c2908a01420f2aba54d146569f5fbb86,1726753
3137a7c5a879945210774fb29a197cba929871eaf43275c913c0632a454f7f09,1725259
5b60de8de034968ab30d18294cd101858e44d3300015f617649d4b184257327d,1718837
16a424c485ab1c8f57d17b2e5b2a63ef8e9f3b3b58feb2b193fd39d085c0c7b8,1679401
5e2b0484758d0c4301508805a481c42b57847ee66d5833258d951fc5bb437c1e,1674433
102c53676d4ce4b7e1409b2e43b1e0bfefb4ae7434e2b1136bfafaf27b32f70b,1661494
e48ee6cbc600f939acad7333829b59e724d0f539b3abeb8887cf1473db5929eb,1643546
b5a7268b0f0daf1aef7abd145c4bdb9d14ddf8744ef9f618ae009053db44c2ec,1642911
97cad375514e2872059beec9e283eea375309cb414d69fb1b76a3d3e81067a9d,1641610
21ff6e8e8a5b0826595cb56d4fd871817c2c741e61e3490fb7fb5e58a010e024,1638775
47f312af36a3b670a2a7040fc36445356dc5e4967b76b8e8390cd0e53cbb4af5,1638515
4c858194167bee6863695ada95be905624ff9960ee35cee042d1bba35329c316,1619453
7964cf6eb1057301a2e1f5b1d88c839668be57bfcb2081a51ee534234adf8845,1611705
5a79dabbedb083424d9364b9b8511b81fa2d7678ff90a0ef0b8a1abd6a6af990,1606185
abcbaa64b3eb1d4329bf543c5fb5f5806dffcd98e052e34026c8c4c58d45f37f,1599885
d8fc2a825014102a38ae791aa8a1b661478c5f27fb001deab75840909516be9e,1593465
957bd43005d0b952fb7d5197ee37d6961fd36cae224f2b4d8bea749d067a2ddf,1587407
22b8bff71c2221e1eb6c103e66424830015324459ed612e2bd84f2117c7e2314,1587159
cc4192cc53629ddb351cd9723791a75ff45740a79d5c498893a4ad1a545e1e61,1579810
69c500c02979aad7251a896443f0351f17fda907b2a725fa64dfa3dfaf033e18,1567631
c5da4e99f940306b9be01f4b1432309c44e5af81d093d2032ca1827a78e9eeb5,1567339
8f6380ccdc5d588d393bf1cbcad2c87a215e3285875752f88a9b43d5627b94f2,1564508
2badccb6687d8be9f4e66e7f5c7d2e1b72c601566345479cdd8c8b27ff516e0d,1555287
6d9be17d1518f617f732252e3146804fcff1df73486307942a713aa8eb249ef2,1536579
21c85937577b750a1a7a10ea29ee193dfc07a4a8eadf181f84b838c31446b2ba,1531359
9ccb62facdfef7e77ee93544df32b1c59f002b8de1d3fd77b56958c2a3237739,1529811
ed2a143f046317047794abadb13e078abbba7d8b1669d3646a476fce96c91bf0,1518835
cc72deb771375f8ab1b97deb81389ecb8915cab5a4d715567c2a82d3f7ebb916,1518480
31da4e14a970738b8486568fb71f8e9350ed865520f4891fdf611c565193a5ae,1506056
367d4a8f04e07371ef6e440af49ada0c90398b69975c7b22db6c4963bd533970,1494821
a107843d9cff89380016c124f6c871b8325dba8e3843e6e51fadbe00e1ac1b7f,1491831
4229f3d099925c562a5da126daf1d6a43b4f99b1a2ef025af503182332610c77,1481035
ddf42046cb48342a42d66f634cc656c1b138919fbbfea70928006c1cc87a0520,1480807
21865009813b345d2307c8b83e97a65e2be00b5f03bdb89267c3eb49137fa657,1472571
7edb0b974e40005d5d76ec409a98e6dbf74d0c5b4d187ba0d58285b2774d9591,1470003
c6838761921e71d6e6e7c56d706d7472c3a980d6424a7f214720f81cc73384d3,1466111
b9b4cd0a58698d599c38daf3a8db16450f4c933601673403a2b62f778d7cf5c7,1459557
84c204f5d6750a1897b09e5919e4e664a12aeb02d93578830bc0271e3f4c43e1,1458348
d30c7b174add772d69ea4d59a35ae13027999dfc41041bfdbf36aa8d499cfe9d,1456630
7678ae6c3f9e0f2e8f428edb8b6eb97778c8fdb76bc8f8b3e6e1bd73b1b69215,1434471
f65da6d81925611a646be8f4032e0f2f6d0b525d0628f32e92f859fb7d477729,1433730
744e705155091b92425645c9620f36d1ebc3c64b7a7ce4dd69a83f1b57d48adb,1415731
5648ffcea8894f9e074827fda8a1fe12b70150d68d021ddd1000f23077e244fd,1407061
5c063c019fdaec9a5594572044a82159b504e2a359f1269842dd1b5ad8235250,1402255
16c65afae321302062ddfc16da0314c652b6d4573b77affaf1fbf3d53107d0b2,1402103
b723beef7b68c716bfdc693f01bf278999c2c1a6f8a0eba301fca7c3e359f90b,1380552
a95134785644bf134a3cc2472a9ac37f2d831b541f5d5fb5372e02c4a2e03faf,1379226
0c0c478de9a3c2ff59c9ca2cbe986e4965824ecfaee1d73b975b8d857ec0674a,1358091
7cef377f3ffa0127fc6ca90806b7721b39813537db636446d3e4b2356ac25361,1355115
67a54bb2d5a9971f44b9eb31100748a224b3690a78ba72c2a7f9232db58c843e,1343784
14f72e22ca86f3e9ec2a842a0dfa3a9d1b931a9e6bf5af3bd26a0dcda3f93073,1333028
d7e706e93216001026448686cc7584f7c21b21d5e3e92f7f7a68332ec35c6ea8,1321833
a46516e975e3823294e8187a882a409328c337c50b3ea4393f6a82431ae91bfb,1315986
977c297e254c4955edeb25abba1414620867ee724670b540c2600a36af21199f,1297979
447087e2ab3f2b0be5550c8c0905ed9033f8b5240ad40e47bc4d8a72ad35be73,1293764
7ea5ba8eb4ae465bafbc05d11a849a2712cc86ae9d094d8a3f4bc958da5d8932,1292957
1108205247277cc209d753bcbcf81d8d43aa906fc616b11811007fc77a898f70,1284332
6c37a2d541025befc579c81f5e04c25376e25c14d2a0f2f88d4cbcf5977f4613,1283580
7de51908df838d39508204ded36cebe3e9d6cf3bb43e37b684a6d18005d5983b,1275870
e06b35bce7504e513ca836f72fd11c8c4b17f00405fd4a3a96876030eb3fae08,1274220
75b64fbdbf477abbde28d3eed0c6389c296bf8ed12e5af28296065c158bd5340,1271351
76b7358385d68f92031c35543f894b7b5ac53e28215492d4574d192c91e58b14,1271084
9cbab7745bc27fbd516abdf7f0700460eb144be47d79a15a8ef3d5cc4ae496f1,1261413
f477c4f73e2b16a6be737ca19b5614e905da52a66a4a355ef02c62c6ee72ed58,1252481
b544355bf572af6ccce3ba611f8fc69980969e92935abc05b23c7d4e944c287c,1246295
5385ba9500cf710b365f31715662f7cc74723efd5594ed6127128168299db3c4,1243467
12cc7df2e6aca1aa0270dab5fe9f47843c2d4c005e4f582459dfeca022fb05ac,1239572
30063190a305b790b4b53a0fdc29cac4ddb092216510c3b27dba97a952b5d86e,1239468
97e4a9e5b8c1d407dea9302570321aa8eac9fb1cba19082a252a91a00b890d1e,1235383
5a5403ecc86d2f63207897bb86244802b2c792d654dd22a4a8b68d98f12a17c0,1224668
d149d95f4d96b491d38ad233efbb1751f119a14d426a2975d3e849c7385049e3,1222477
2cb14b99533f24a78aa3bbf7bbdc07c96f8ff8ddb5a41890df9309a636ca4543,1220579
4536ef90d223a5203a75edfe36e265047af495339fb613f9741989fbcd288045,1215958
c8741ce60df3046074146cef9ef25eddb9318e660aed108e8dd47b9827087fe6,1215206
3220ca9bff7bb0474204424827c72bb585a35b738e82310d241259520aa7f6e6,1214408
5b0d972219faa458acb5feb4f0789281be007552960ca6a68c062ef8a5f205c1,1211601
c61dc2a0daa954737cd176c57697319fa74ca7cb43dc666f509f7375c5f1fe8b,1208550
c93db7e2c14e9e2c00523694c9970c6e113c3594a1516b67c11c75aa3afecd6c,1206084
fd07b5dbfe4d704d61662dab6c413f8579bd353b8e3f8dc318091a40ac5c5082,1206083
fedbbcd7f42e4ebe7a757f2a5eb0281a0247418b7b61ec98026c004a5876f9c8,1206082
a01f084ba6bdd5fb669ca2912a2b19c6fcbf009d460abbd0ea7c82b8097b40f2,1206061
9df54138d4e9df3cfad11969e0bb4838ec5de2abe204f7d8cf088c908992709d,1200366
bb6e5e3c07c1978e99029e1853c05958e85fb2cbe05ca72906e6666f1f5ab7ee,1199376
5f0a17ce1f301349f709c8904f42ebe46477f4a51e46e59258e411d7b5f14507,1191793
199e3fbbb2af1b53d76f6dfbb405d8ef6643d7220a6039bf069fe1da67376d55,1190593
0b45207bf46f953509b81b7fbf0df8d4163d940b0eb4da40238381018aedae1c,1188410
5fce274ac10d178036dffacd3597cfd30a3e283c7eb1485554b69ecb024f3d03,1188236
e5f0edc621d34f8f7996d203b4d9f13a57e7103a30f4f0b5e2930d5b2f687647,1188176
4a7dd1ef6093fd18d6476fd9426b4c7c99dbc7841c410504944ae18fad2640f2,1187536
41601c54a12c3ccac8531e051fd44cf5292dafee1d9eb7555ef9766a5366a7ba,1182545
15fab728fd6a0c9665454a75d8999909e521a6fc5822511c472c01a2b4a61ed9,1180996
8ca47c558b441c50ac1e8a7ccde2b5f7185acf12bfe0b736b3b8de7bdf6b3ddd,1180834
f80492172730b5f5c44a082e486a974be63f970ee6a548f02b971a9856abe857,1169252
4e0bf5950f95c9b5d1621a1b316f148b48e186eccd4c5a87fa4f8e141aac2d34,1167711
9c61f9602abec110d851deb280a65bbd7b2f4916178bacd3d94a477f457565f1,1164442
133fcb56b63eedad0100151d4ab2f26dbef77fbfa6f70dc1ccf1a9d29ceb5216,1164119
c5fc88f94813affcb629717f8fef7aeaaf85fa6c652b8d0f630813309d321b64,1152314
db291b0350e6a573a8ae648a8188551fd521bd82bc57e415cfb9a683a7f3b144,1151899
61aa99cd6895d6a685e543447c51890fdb8f05fc77c29a3a09680aee1e750df8,1151858
593715ec9104e0ac527c30f63130db1b3329450a0c496eba4510ffc214dd5f3d,1147173
f375f0228b1040ecedfc58529ae921b5db1222fcdd9bf32d530de146069e60ca,1128223
7ef1bd5089862ae440d3e144aa13427e14005d68a8d06e2d568666c87d7b1137,1126646
52bf719977d55139a999c77b2e4646946d6e8e1bbda5ecce6ad2f8d0f2edb2b3,1125517
dd1c2b7f7f3330adf96eebf332257cdcc0d4b78c0e797bb3239e9504811b6ad3,1125454
9b253b65dc0c52521da2f2cdc8fc9db4c13e0204ac0275e38946e21b83d1b73e,1116917
b418f5f2f285b6f1cb3615f18657cfb15d16441bc865559889386e245aaf6268,1110532
723eb48b69bd0a501b71acd8f00df8364c6b76bc987ad7894f85a4678bfa4bf0,1110452
b0a504a8a42ed6afb0255002a80bcd1f3f6d1b352c817dc7d11dc55a3566c291,1108154
965508c1796468d3ad497d63eaa5f53c11518f0894202d916fe0daaffd7a43b2,1104032
983a553109b414facb0a9ad5bde66c4003a2469df7946f1bf9c1f2d4b536a3f6,1102865
d24e49e48d96dc16ffcc33666c68301e15d2e97e4d0406521080022fea958aa4,1096404
689a9d6df9bdce6ec58e536f418c3ffd70c10353dc5e3c7a708a65e886e163bc,1084213
64e86fb3bcf79cce815031c88ad8e0c8450f3c041367c92d0e68a4a0608e8225,1073992
8cfe77e4705651780366ca23fe0e641c1bca678e7965db898911a8abed215066,1073163
2c23235c6badd7683f47215c69ec03a760675307956d62ee8d21b9050cdea2a9,1071157
a5b8230ae0bdd82adf06ef357f88d1d70289049c125b146dfb16e972a9a4990d,1069244
4237ac8c1dacd0fb62192f6a7ef1da02e45698811e2110d3e0ed827198e10ff2,1068815
5bf9f28d37d661f29170b51486df0c4522a6040be5128e5846b4d44c8f8009f1,1067910
5e1ccf13b121cc9f63787e3a1bce01e2915935eae5274182200d3a0bdb243c05,1066663
15897081c84f7e2682539892bfdea49e8e8746df88b39935699d8b7b59f5ffb2,1066076
14e788b536994a9402114f567a872f866c9b359446f28a63a18f4b3aaf801d12,1065243
a45036cffb9bda6cd9e3a92ad17abfd1b03c38e6980c371db927c09be7dac20e,1064746
a17ab90368b2f104c195bec940b7e89fad714e0dba56f062fdea8291764130bf,1061307
90f265dbab06604cd812b04c19f48b36181836d52c1cbac060332585afb7513d,1059972
d7f7a6dad864595ea8a575fa8cc8db2765d7aaa8a08f7d27ce245940cd47cdce,1052812
47161c15cc2f1d03862975260e189c23fad24de976781de860b92a438bba069c,1052663
a3b37937f21168e8f66b6622969f923412de4427a53df66d5a470d3b32f6b667,1049488
93e86eed15bd1294a2d33f4c42f67ac3a1af968f19c8d75e761e83001574192a,1032763
3f7be2c5bbd96d7c25765f9f467c696693f68683fa114cd978be25699d012852,1032549
0b104201b2555d9eea01adaf120f401db50cdc0df2bc3457fcbce2a7d9948e28,1027615
35305fc21214abffcbcaf6511395b2b44b3ec4c1b480a774de92d514bfe0dc23,1027251
4e0317c6dba4c2377d5d0b5268c8e2ea92c02ad24e73524887ae0e76e7baa0d4,1021906
564dcdab3bbf379f0ed0befc0baaf31a0c0e5a65b5cf438c59ac9d9a31113223,1019264
91007fc9f443d20bc85d4c7cbd608d2125c6e5d9c2f9cf3c833ff48fb81599b5,1017126
3f887bef77d2a1dfec6bcbc02dc0e7c53c2029f29dd162bcf10f3844b58e9184,1006596
9c566b8676141240e2687672813711fed505b24dcd7ea18af0573053de415739,1004944
e896d7ac37090135a8a1c812e6d3a9a64d15e7806332d189935e9e593fab6322,1002745
5eadc93e1f21871e5b6f0dad42568cd7ac1686845442351762e37df3d843d78e,996896
d2eca21941bb477bde4b48775c2c116a67c902aeb54c5dd29e0a050dabe10bc1,992807
b0a50aee9beb172403aa7a2d95560212a963e77d01b6ea9cd8d26a2b4a3798d0,990840
d5f7c1cd510893cb9ebddc0b367bcc8b31280e65d12195ac2ee8141a4bf40294,984814
6b6c3f35ccaa762d1cebb1c4afc9f45390be2e63a3eb7b837ffc8844f905e497,981490
75b1bd5f3a75c49b518beb9d102a638d12407c6899e2e4ac636bd3fad6bf3ee4,980189
81f901e07f9c2247d5587a1a72c0eed583abe3c420483437e31126294943da55,979185
dcfbac65bd9d1129f1f6be6cf538346d6b2bc7cc6d6b5d26ae58c03cbcc6cd33,977903
f178aa67457ae1bba362eac842a6ca7b677f2f13e9f6b22dfa4886b3a73bb009,977027
0c6a0bbb554ce26c77c82f12a01736ee2c6cd83e8e33a84136aecd6270a32117,971097
d960b88785114a91327c1374419a3053c7aaf14386076c3e599403df898e3e64,970209
076c1b2effca757264929b87ba491cfa9005a06bb7b81de4b33fd60eb0421788,966613
e9fd98576b6d6f9902aaae06516a23a8a66cb55b6c4c3812e465703da132b929,958685
2f2eae011f139237f187cb4778820fe969a720db4bb46669555e2e0657eeadd2,949025
15fe279870a8a3041c460cc3bbc1660172d59bf528a23627460a963b291b6aa8,944679
8d406f91d0a82b6ebf0533faa659e561f127c22a17cfea711f70a1d05b2dc9ef,943335
0356097951841cbcb54ad669f4f1a3ef11f9a29b951f1d716c4a0336ab68ecc7,940033
7ca42a442e840045330052afb1d67954d6abd3a5718e876d75245dad0d60566f,938766
d058fe7a10df2928eaaf5f28a6d69cd932d666b28b0eca086ba53e5f17b000a3,936496
6c172fe66b39f08043b92f607971f5aa9fc6a2b9dde56c4f941a88cfce07acdd,934734
cd582a3c396b3676f15c32479b57c7959f3993e50feca3591cb1f30d05d5c385,933378
35bd9d007b0af26144646d11c79fb6ec260d2c92b698c050efbaf9d1d702ca3b,931911
ad08393830e5ced368ab47c26eecdb86bf67e32be77f5b5e0979bed463313c56,928857
ddb59f20cd72a885057fae05dd1ec8a4a65a05264ecd429f7a730fddeb5d33eb,925640
07202135bfa1d5c721bbba30682f8bd9026efef7af55b04e1a4a93ddbc53d452,924233
02783877a12468a4fcb9140ed732dd443dac2722ebf8d4a1965dc9e0f04c13e1,917748
853aa18461938de1dcf44b29e719cbb39677d479ae02a8752a811a5a1af9ee58,917041
6ac48ffede73673449d0729d3a8cc7f1aaab4d3e9f05f278b94870588b081d96,916426
61db64d69b248b6c1bd235788a0aa453ea05b39b2640399b114afb11ce58d8ea,915780
cfed695b2b3d3f6dd618dc3cb3aad22e95e6834d9aef8f10b17d3c254c56a40a,915170
0a04661aef547f6aa50db5e1f84e83ad08521e8ab5e449488e3e353b737886b6,908178
6cd970cf8ac8b2cce499150a1fd79056e22279712707470cc67c4b5203a7c50b,906955
61ca532ba35fbb784140e79aa14abe835efd97c0f50ce79e4ad56ade9ab16263,906766
b8c2bc1b85e001f45b2f19b5996f6011ba827ac5c7d108d00fa19d77935198ab,904974
c440c571f96577f00a6eb87e42def8bc486a9e72bc74fcb9d898cb6a9ae13d99,903932
22072b261570f0452b5c8ae0cbe6e52c38ec68f19f1276535d87d02d7e085275,903229
96b14a4f4e75557932044a3728918aa04102f9aa1dcd6e5ae8fd0e77b68b3dbf,902859
f9dc36e52ffd5638af5fe47c7df744bbc36e3029ed84fc201cc0c21aacb12815,897607
33e7d5f9850e65e73845c8ac4f4eb18dfd2728bd367d45fc79c97b5542561423,896768
0503635001a5d40c50fed49d0e5969f6da167a39117b46cebb5219c455c84238,893760
98343a4b3cb9b3914c84fe3d99f96e9a5f3c5abd8179390df3f4d0bc7c525642,893724
f1c8dda9a1f4e8ec8db13ee43b98de2f3b32fc86f14dddcd71a636f5bf3c07bc,890646
ea75fa25ce4a991b4b39744331e34ed3f29388bacaef90817ce1e798ea602a9c,886668
81f4b1848f9a62ffa257d68a779da9bca87a8620720b1c23c5ed4a72e03138dc,884431
587e383f74b4e2998d18891a98ba0b89a49a7498eebd2a380c0ec302fe6bffa1,883013
66146714729515b6c0ec7670785eec78054b75837b60e0f3817a7d1c4e49a48d,870297
cda1536da0e35560cf3d44f5be6f1830980949465eda05f1d48d16fb38f8e181,865054
9a520e85ca2e82eb2f3b3be8c321ff997bae02504a42fda80972bb58b71cba3f,864656
874278c8f19b34e0b683954270a87fc6fb85e627b8f3c11b715400f6d740dfdf,864560
3d62bef523c4b2e5dbba8ecf55c85649f6a7d0bab88ab3dbabc0a56def124b5a,857568
63c7920ecfa92f195d5e626a0d63cd871c6a9702dd695eaaa44cdaf169685c4c,852318
ae9a8d37342cc6e4ea59062f8a1f18bed9ba501944ae91d3da601a60507e51b6,850931
5e4c8394d378aa1469b292dd8be99d5472f86b925b53d52dedb6fed28763901b,847142
43dc192410f445fabab51e03506cb59f188ca8d21a862b6b4ddf3506eb946725,841704
c90740168206196e64447aa048cdb67303ac586375fd4258b7e07938b945b303,839308
2670223d3fd31648a5d73658cee7f3f801aca6b5ac15a5a494cf1885fa601af5,838661
6cfd3244c644d0aaf331f77333a580ea92fb1394fbe881380a27ccd13c382259,836012
be09ea8afd9eb57ef9a69e66544f8f8f016fab8cc4fc06c369a17e11be8eecaa,833475
c9c65ad7c528fea0c0f8aa181665a32f594775409ac2b8c5e02a9566691b6601,830732
13ab342fab4291483c11b70f320f829aa12e75bd19e4abb955f7e6f0a6ef629a,829271
d8024d782cfb793ee3d7d01ba9dda781626a90f1513d998f1728ae4fef239891,827285
e8f283fd6b74578e5f4a6cd821684e2364249d9dfa5e4087bcdf067cbbb9b2f6,826155
e484038742491dc763eb8a6d92da6fe50044cf5c331175e79360f28f3e6e608e,825876
94c71c243c8312b9441d8a3613da5390b03aa8ca72055ed295efb5ef0ad3a1ea,825118
d21f7f8c57cf695196a8562eded5286d544a2c2457537fac45bb1c7036ef0dc9,824731
1e12d1ff1c22ae677f5532f7052a2ee46dba340e00df4a4b56d222aa6f4dea29,821891
0d8b1a9d7b56ea59328f00e4e236e31867fff8ae5c5c4e2f55f3afda8072ec85,815101
68182b09cdc4355932cc1fefb61e77b44ad55636536c327e07d4acc70264f1ba,802302
d8715a8c679543809f22bcb4c30243c58aa7030a551e39fdb9bd121c755a39b4,799686
27763eabf1b5cab44553608e2ca069fb13e7faddcd26687d7f42498b87462a60,791241
90035a61f166f8023afa3e9acfd3b01fa2c8ee1f5e8d2099bd26645eb3c0eba0,791037
3a7e7d0856fa781c7b04c5c45fb622a8eb794a0f4b84b64807c111fa8e423d22,790742
e17b58070ae3f8192183d3e624e1990f973227d0e8afa22f1f43b6aa1f2b4589,790717
73f2b825d4b560a477170360aae4d0773887fd70823261d5dc46120194f37ccf,789989
da6a9d2dcbd8f4fbe09dd9102df386c45ea2c897f4fdb4af70ae0ef8c626b114,779890
df56f46b3c3ab547f3fa29f61933a120eb7e84f326f3c9b5966bdc5af174e030,778341
0090326fced7728419b589c8c6c2cad5b05d75553813b47938fae26ba0b2b393,776982
513d36e1bb32bb7e1f7a18a9d10b7ef9aa031e649de8e9637ee0d92359f17fdc,776972
3aef38a091acd5c4d3b2209f135626aaa01e75615b6a279a5947fcf885b13b98,775928
9b9c7d7824718a9f2fecc704f5cc297b8e47b2ad27ebd645d9bd10d535fda3a6,772077
bd71eead734b8ea8460f0197dc6fecacf081e819105513a9245bc41fa14bfe4d,769703
6872ec5aad57149766d3bdf506f901b888e357ed002317a45bb98399f092c0b3,768507
72b5045f0a31d12856bc12ba0e36381be46354564f2bad37ada7579e253443ec,766666
7c8fc6305a4f40062283efe3de09d4b156b600bc4b593a2f27a84506c7d3aa72,765521
8ab66863d4d0d285a98a8a9274df2f99a92d564c671935dca64078acbfb6fac2,764850
68cd99e5eb3612eec678b6b30bbc351db65cb3a62e247add922603c733f29e0e,764632
cb219ce398e06182aa65b2e15ebbcc91de43ad1115814601d12a3cfd626712c5,764387
1300914ae3947528640096f863cfa01e924adb659f39282826742dc8ba0f81f4,764387
53369d6fdd6ba4fba392ff0d59513372151f0c780e61be6d5a0e22df5ddebafe,760755
d25cadbb185b22cc036f7fc6d11ff1c6f9e504b344f5085fe6674c4069674e03,759039
ccc6d7a9281a27dd4287d4c6226954573bf041b33f5eb3a4416f2f1d2a3f08b6,757692
4c0914c5e4c98cd60591b279ea8f9703e4ac50bd947de0b0de8db21d5151ecd6,755943
eb7a106387860be5118bcf19a3dfe7b7bd8a36ba268164a9109e0a075ce1a644,752201
61003f5a331855f0454e64b6d866b112108b5b74a2318ad4c9bf15829323f36f,748503
18d37e2dce6b873df16f8ca72b6d6c17f20a23eedfc8966c6abf1ef80d578aa0,748403
4d7be37f10bf3891e7f25ea9bb1bdc82df8bcc936a0fcd2e112f9560802bdffa,747599
3b53f9bc0d19751aaa342d5d58ab2db30847744c7ec2146742f8efa026441649,746752
3f362c5112757d75d0b13d1653de924a4ce88e3399422eabe5eea21f86b6f8a1,745933
4f74f0b0c19e34e3b3f3d9f1e96ddfcc699bac63abf72ea7151983482c8c21e2,744378
4e69cebfdd8972ac0f772413f6371dc90ff120652c35061a3f04e451c86ab6b4,743636
b097d0b82e0e94ab7890363320e981ab3345c3dc25b0b258379c5f26c6562bd3,739596
942718fb2c708965f3d24da3fe7b3739d8a4ea3dbb7fc70adfdaad0e3d4cfa5f,736394
b1b90ebd32f7f3090b8dfb1daed73cd38b7dcdeba042fd6f2069597eaa442eef,735706
1e438d82c6236f4e3f50269e11883a141bac3c28020d9da38501137ab83f568f,732412
e592435a5b3dc48548124eec6d82fb79cf76d9c2b22f44dc0a9db26005a34872,732408
d2c14a262ab4b723d197cd12b7543518dbe8d29dd9b8cbd921c5003d3d7fc252,730002
07cbff1ae225244f3c6bb9ed4bc1375fa762be6e097b3b62b862dc41ef3380ce,729854
dc82f67e1c79bcfc32b6043f9846e145e46c28ed9cbf764ad65eea5c48c31d75,725227
eef85f19dc42c4893097e8b31df99fb1d43e280b812532521eab9fd3c8d219dc,724788
34c2db012de1a12cc5ef4d6c4057bc31ccf145e3847204bfdb9956171a8c1a0c,722364
9f9a45cf173136da20dd3d625ca61b26a2ff65110d504752d301311732b29ab8,719674
79f1c26bb458b8d418006da38a7b926c266effa1fe31581822613722742d2d50,719468
729e1d913330ff63a8fe04444a9b06191c34e192edae52a406bf4ee2f4049402,717655
52ce5acaf7646b27d7b36d98f1b80470d20ae32f3192b91d6b2054e6ce511138,716495
0848d620f913a291af5516653ae49305334be9e62aad6cac1b24f8272bef2da4,709374
49f958143992d78bc2695a5da92e0133b0974fb3cf5d6c82a71abfba050d65b0,706831
5e98666f0af3fee4a98e670ab893ddf57046816b30775e3decd77a098d317e98,705667
a2750195f148866be6fbe5d1837c782d15a7860dde59328754828f19dd47add8,705222
4485cb49af9fd55f12a73eaca158f6270667a80e32a24ff85bb24a891f73739f,702016
08f1f04279dfaef5a218be01b28a8bf1b3ccd110c81076c823eb6eba97baa1bd,701912
9d748b7e4a361bc9f50cc3a22cb46b816284d56b3a27e1af72a289b8684dddb8,700526
9067cd65702b78a544d824cf939128dbbfc028d6d609bd61909d3f8eee59fd10,700526
4cebe56882df93f997cb409aca266774df01d4bcb819b1fe18902da78bbe46bc,700279
efea988ca187ef1ab123f5b8e6830ad251a123f7a59e3c46a1b84695f8b76102,699711
c2b6da45d6bc4ffdf300422e4f8cb8d80c1e07fadf32a1d731726accdb42a42f,696177
03675f9bdd19db738e25a1d752f45d96acdf619f96b175a2ce1cecd2d4d435d5,694079
41b9ea9ca8b5d5e3d391d221bbdc86964cb4969b59041990c2519305974a8f67,694076
bfaa3aaa0a89b71836b883b40d74daaf6f6b5cb104bac040845702d381d5852e,691211
1d6eaf397a1c9d106d3916c84e45ffb1a20f0e0818d040a9fa19658f2496ce43,691197
d87fc346344738214a8e250c1ded491c482ca4eb4476549696e46dd60efd23ac,690707
517ea7750c47da719f04bf6d2d732f0022efe72e585e7bacfa90e9d759458e86,686661
f5c9251ad1c526d6b4260d6743b6a8f2e541d61c5f83b2969ac7838172d47f66,683329
2b3ffca4d026a9b8078012e85ce52bcfa4c4d05fe19acc7db7b9fd2c01259c8e,681200
e43ba100f8d6cd820270a1d41e2178a71de92562a05c19374ef3b207a2ec97ef,674926
66c081a753c2ca47c165c5e1d074cd4f20678c2e649683bf9fa795f4c1753d3c,673958
421b48b2a8c013df1eed0ebb48fe6e06da5215348d7e147bfc2e94c5c5be1e7a,671406
35960be66854644e5e85111d2edbf6577c458fd78cf2686cc817956a46852000,669143
3ab9651bb3c22a1fd30b6eefe16a7593a838bdcc0087ef03169006c0c01f30a6,667282
70cecaa1cb67acb437d0a0d95202d4eb2b092840586f5b36339b76bcf18cfe94,667226
7430934ea24d694238c0207ae8379c803ea20aae69632514cb80dabf6cc527fe,665442
0eef3feec60565aa1eeddd0ff27787b1389733690d19dece0b8176d421764a1b,665176
9a596d95289ed3175b55b2259ed7c4455c382cd3371bc738db77e4fb0c99b7f9,665025
1053f280d150dc695b8ca504d5c749db063abb4920af19272bbdb3adfc37f9aa,664665
e0398d3c0796d8ef9d5fc2a07bbe8001d9a08e39673d14e6f91052e68a3cda17,663793
2f909549ce4a98a3d522be348f8a3105f09de426b09e579d1fc392341fbb0096,661738
a9c43f0fcc01a70b72409e01a18fad5b6b82d2b730d270090b9eb40d93bf05fd,661513
