hour,median,mean,std,p05,p50,p95,true_hourly_energy,mean_minus_truth
1200.0,442283.15100199566,445467.4460848538,20031.766530928617,419654.0614258916,442283.15100199566,478636.40162362886,420355.0692622752,25112.376822578604
1201.0,376338.8775798356,381682.3207223788,22740.869125362864,351832.88330128195,376338.8775798356,416779.09984093864,342969.86124982126,38712.45947255753
1202.0,307665.43108286615,303849.07871317177,21108.102562091455,272727.65467743215,307665.43108286615,329126.6900205557,282882.2015258515,20966.877187320264
1203.0,246009.29548043857,250897.68297057875,18879.6842714108,219109.80906476785,246009.29548043857,274916.07869574515,242928.59148853272,7969.091482046031
1204.0,224318.23818371838,217490.048266758,20787.173533816032,184236.13229048936,224318.23818371838,244388.466073897,217177.0419983414,313.0062684166187
1205.0,211467.6152755425,208840.269294795,20478.305396165302,182984.53123067037,211467.6152755425,239260.70600639743,206964.9495032386,1875.3197915563942
1206.0,219571.36345602403,218188.50052705026,17728.675242296424,183250.6501685945,219571.36345602403,239994.81529172778,205111.90060432098,13076.599922729278
1207.0,227022.2780403139,226953.47853632615,14657.79802144279,205027.17918037335,227022.2780403139,249748.0839947,238446.95202032517,-11493.473483999027
1208.0,325761.16380247107,321632.8278754492,22962.507226096946,288419.3636358334,325761.16380247107,356953.55786643596,325551.3620388058,-3918.534163356584
1209.0,428306.420125545,429241.0594087228,14378.72978048342,404865.6629980185,428306.420125545,449947.16483041714,420318.7684778304,8922.290930892399
1210.0,521098.9823539836,518239.59109329886,16427.152502813726,487518.3928093018,521098.9823539836,541898.610583877,485417.71611323603,32821.87498006283
1211.0,549115.768689915,549040.5164615816,16369.701312751331,526639.7831375247,549115.768689915,573459.1528986031,526274.5186642455,22765.99779733608
1212.0,550383.1149924488,551285.8661813383,11135.686879219495,535487.8520369838,550383.1149924488,567030.223794416,533599.4929685221,17686.373212816194
1213.0,537750.0439158891,540737.1052484894,13311.538022773138,524253.63626961986,537750.0439158891,562396.599220819,533306.5837343433,7430.521514146123
1214.0,543635.8657471897,546021.9254358474,14737.373274146415,527425.3576722583,543635.8657471897,570857.2876645402,537780.4441422403,8241.481293607038
1215.0,546032.5533738015,539689.5274452397,15869.854925659674,516540.6893190963,546032.5533738015,560058.5931683361,541688.2893746247,-1998.7619293850148
1216.0,537554.6958206963,535732.1907601542,12619.751872209663,518162.8843557163,537554.6958206963,550839.0262644859,537350.3646438989,-1618.1738837447483
1217.0,526656.6374817772,531100.6473536628,9471.235820366952,517427.66687736736,526656.6374817772,543319.5150145275,526165.7430670023,4934.904286660487
1218.0,538046.3318809236,536983.8219897338,18551.238230636303,511402.4655463563,538046.3318809236,562248.3617241394,513530.4255436244,23453.39644610946
1219.0,527649.6599762427,524230.41487277445,13868.550462800604,500942.4328038648,527649.6599762427,542955.3028433861,507628.5306774215,16601.884195352963
1220.0,543151.8787367465,542023.162125128,10442.17877473602,524940.6186898464,543151.8787367465,556200.9072021233,531018.3054587278,11004.856666400214
1221.0,542038.2852275383,541836.1696402332,13739.774535545419,515838.8307238582,542038.2852275383,558252.6780589852,529349.3564121079,12486.813228125218
1222.0,527802.3327492288,526340.0615599644,10913.025390893663,503402.3040893103,527802.3327492288,538049.5658400661,499681.1663104822,26658.895249482244
1223.0,487591.3681442064,487185.95057563,10593.719733663438,471077.57955359423,487591.3681442064,501666.4378509027,465498.34222071694,21687.60835491307
1224.0,414212.6621771176,417092.9258953189,11391.588120163415,399870.0797416697,414212.6621771176,433654.0454031488,397935.1598086162,19157.7660867027
1225.0,351669.6974150383,347953.4977155516,12501.590005985488,326174.9350017975,351669.6974150383,361534.08398572303,325498.4455744374,22455.052141114196
1226.0,282635.04541153746,285538.4185456801,9567.191177772604,272824.7031197443,282635.04541153746,303119.96889948286,258204.72603513114,27333.69251054898
1227.0,242968.26665982095,242879.26907141035,14541.933374890656,220654.2560405657,242968.26665982095,264041.256127868,225417.42519685294,17461.84387455741
1228.0,212155.59122483563,213819.35641124725,11740.20396755476,195125.08763873656,212155.59122483563,229945.85897327925,213033.3221111556,786.0343000916473
1229.0,206232.36375626505,206556.60234045755,11988.270569734237,188777.65709937696,206232.36375626505,224179.7591781307,204334.44788980955,2222.1544506479986
1230.0,201916.45015210414,205575.6766831391,14754.861320570115,182505.0461669568,201916.45015210414,228605.6756278313,219679.09143144643,-14103.414748307317
1231.0,243124.50260837027,247089.51972359236,17193.56055018602,225604.6340041548,243124.50260837027,274946.20895956573,263691.939237682,-16602.41951408962
1232.0,312994.8478009962,316880.57827583235,17653.46346526444,297096.5985506553,312994.8478009962,351446.77566487755,347072.4776295791,-30191.899353746732
1233.0,392681.1371920265,396952.85909436486,18439.407389811884,376166.6100936258,392681.1371920265,437228.0183473665,476571.88799590355,-79619.0289015387
1234.0,419255.4069381532,424808.4703551541,16056.509683792803,404942.13140167156,419255.4069381532,453496.6259362826,542314.1970700478,-117505.72671489377
1235.0,474634.8419912025,477655.0064463352,18267.96742895343,451874.16347424,474634.8419912025,505878.3684028411,545892.882972347,-68237.8765260118
1236.0,474168.8660111787,496514.1762628845,42700.50558813458,462387.296530133,474168.8660111787,580244.1213558422,471644.9034314679,24869.27283141663
1237.0,479001.9212141739,491392.34034095483,32178.743722111503,455002.87954989116,479001.9212141739,549422.7789886434,467213.9164926078,24178.42384834704
1238.0,469089.29722506925,483955.96846767346,37535.327474015656,454404.88305438013,469089.29722506925,561084.4954991409,491912.5916083889,-7956.623140715412
1239.0,470333.4097830582,481499.60192810633,35695.946326128585,450628.56508440507,470333.4097830582,547626.4835644868,573373.952385613,-91874.35045750666
1240.0,461893.583450603,475048.0374114841,42955.44347126374,433055.3713264267,461893.583450603,548710.1045292577,577302.1088154152,-102254.07140393107
1241.0,459684.4355529798,485785.79046327027,47604.40697875787,441530.016803548,459684.4355529798,564195.3743232148,545523.8374241472,-59738.046960876905
1242.0,477433.8244828009,491552.18060835253,39894.92654270799,448170.69202361273,477433.8244828009,564199.2940900706,511282.340150419,-19730.159542066453
1243.0,494434.7394464567,510181.879827581,37499.960769259786,469707.2546653208,494434.7394464567,583876.1144817789,489139.73180177447,21042.148025806528
1244.0,542818.1571652516,548904.8509638562,38914.28993032111,503138.04192047316,542818.1571652516,615735.1083885937,540890.3228475221,8014.528116334113
1245.0,527872.4480650316,540409.209409178,40688.20410632422,494063.61255889764,527872.4480650316,621915.6699263237,522774.6176948869,17634.591714291077
1246.0,517822.56901436014,528995.6733760022,33496.21362117704,492313.0581899869,517822.56901436014,581881.9549212594,494752.8654023207,34242.80797368154
1247.0,453361.7470285906,471714.63148970046,49967.3929704974,422258.5402276721,453361.7470285906,561062.7513483369,451278.3549453445,20436.276544355962
1248.0,390956.312381535,396642.2345803246,33098.684999040255,361766.3673868941,390956.312381535,456664.5532055356,349871.7740930896,46770.46048723499
1249.0,331966.5343272576,341888.4812317882,60628.105000122094,270005.45910076104,331966.5343272576,433274.0245127079,309423.6847158555,32464.796515932656
1250.0,264188.1623501285,284767.39450294204,57692.9659870958,216740.81162401996,264188.1623501285,383931.9925352927,250618.19696763562,34149.19753530642
1251.0,207609.60467186678,234586.9182087007,59949.239017497755,191403.9660771608,207609.60467186678,367149.0034540668,222290.88028525267,12296.03792344802
1252.0,197110.77795540108,228045.9831188229,53667.530555825695,182969.17336419402,197110.77795540108,320436.5763792244,207735.40080635707,20310.58231246585
1253.0,214244.0012838454,226535.47078461293,39436.42064187842,184137.23431216853,214244.0012838454,295714.10420696245,208469.28072364096,18066.190060971974
1254.0,222130.94048092308,244122.63410103155,63915.66753278833,182997.8791509051,222130.94048092308,374008.34804078646,202852.01722725845,41270.616873773106
1255.0,319844.849945841,339596.8748666703,74767.99173367546,227103.00913724318,319844.849945841,434671.25690505945,246046.27474895623,93550.60011771406
1256.0,361557.386919702,373945.5888481333,45954.39881257191,323408.671083475,361557.386919702,440637.4469425399,335729.39462813496,38216.19421999832
1257.0,479355.5924142598,472815.9899879862,38201.85201208154,414111.6538179832,479355.5924142598,528592.4039563556,471238.6294984844,1577.3604895017925
1258.0,482550.4974123073,502227.993517091,53028.547140268434,444657.4598360099,482550.4974123073,594925.3438906111,504434.1191653322,-2206.125648241199
1259.0,466257.4667847939,472644.97409405484,48707.10589328436,422335.4581245292,466257.4667847939,570701.8134836906,499834.7450722426,-27189.770978187735
1260.0,458024.4501201679,469848.91066743195,37456.55036729536,421506.83253074624,458024.4501201679,530949.4368444396,508646.7289644042,-38797.818296972255
1261.0,482647.89240392693,481262.0993013153,31929.122564583777,435079.87015479774,482647.89240392693,526201.1009622427,470642.2071421831,10619.892159132229
1262.0,477002.3080085179,489341.87415503623,51914.40828306302,428510.59234380006,477002.3080085179,579155.2572174399,486089.2512636907,3252.622891345527
1263.0,484947.89018374245,487661.07918321074,26292.46012620142,454416.14137170376,484947.89018374245,524350.4284962915,552189.7657140968,-64528.6865308861
1264.0,471291.4323239768,477016.3572207844,23083.776541737072,445376.85715975164,471291.4323239768,511298.46565743076,546451.2963700349,-69434.93914925051
1265.0,469286.5708115165,474594.3503851301,34708.90179266299,430961.37331005547,469286.5708115165,534457.800645244,526330.2085728074,-51735.85818767728
1266.0,448196.25539260707,461096.1393937244,33224.26857481871,429441.4493050179,448196.25539260707,523592.91807371005,495412.60023370705,-34316.46083998267
1267.0,491227.81606961775,496386.9833673761,23321.53775007865,461785.57354393473,491227.81606961775,532992.7187513774,512142.66604682006,-15755.68267944397
1268.0,552618.5696713653,550393.0921615149,28648.414282274367,511423.1780965829,552618.5696713653,599501.7228180043,548808.2186634233,1584.8734980915906
1269.0,527922.241854961,533679.9144013565,32579.42743344096,492874.99328309135,527922.241854961,587619.8023399712,537871.2088623495,-4191.294460993027
1270.0,523512.4128650081,519856.71264562267,26447.130378335965,481381.5827174556,523512.4128650081,556976.8160954794,498838.0204206941,21018.692224928585
1271.0,497657.9276056651,490620.5214074083,43236.14404889041,403500.8601261404,497657.9276056651,539859.8721134481,441930.17557214963,48690.34583525866
1272.0,369359.2548023627,389333.1768767868,43774.10741262652,338776.2791970204,369359.2548023627,473649.0289648157,366764.778706247,22568.39817053982
1273.0,320568.9943334098,335016.2465616566,38436.05252162098,291485.80772315315,320568.9943334098,407938.0866494905,305598.74891357345,29417.49764808314
1274.0,268900.5647655267,280886.86321859795,44406.863413659885,228820.70232331616,268900.5647655267,355764.0363111383,253698.2940754311,27188.569143166853
1275.0,212733.39498988725,229058.25982398668,42515.391224295105,190747.4020719014,212733.39498988725,305264.3603953264,229106.6113806872,-48.35155670050881
1276.0,199074.70386616723,214744.36806345248,37278.374274843496,182960.118881924,199074.70386616723,284326.8863682693,214368.7653942063,375.6026692461746
1277.0,234641.32337754793,230576.4017245859,40598.318232462916,182977.7226117651,234641.32337754793,303120.92205908604,203998.76907164205,26577.632652943867
1278.0,242780.1341765572,247491.07599493623,43616.73082993792,198044.0207130266,242780.1341765572,324970.8080603589,206572.11784787956,40918.95814705666
1279.0,293588.06420255755,296628.5036578077,43235.90961065521,241160.22606152392,293588.06420255755,361909.7972721475,253095.4793345892,43533.0243232185
1280.0,379132.835393192,397454.8693113216,48941.62112606061,342289.7056790346,379132.835393192,476901.49147215154,356451.08085582947,41003.78845549212
1281.0,466464.7078179569,478697.57069102774,34682.49117570836,446810.7702082708,466464.7078179569,553457.5254569683,482081.11363196693,-3383.5429409391945
1282.0,507888.0567236781,514402.50553723105,28955.057504600907,484155.9320888654,507888.0567236781,577990.8053425167,581867.0465266022,-67464.54098937119
1283.0,499731.98812652036,509955.7466489742,37934.68332707341,463952.56575804093,499731.98812652036,568186.2008275934,556265.0707020862,-46309.32405311201
1284.0,498188.8534708653,506061.03469686594,41022.56041569121,460065.9746541417,498188.8534708653,573177.0629211991,561736.0699408762,-55675.03524401027
1285.0,495772.2814772139,513572.24130199035,44619.01236888697,462390.66860072606,495772.2814772139,578608.5077586704,555709.8530092726,-42137.61170728225
1286.0,474696.35076044674,494064.7490385788,39896.20203752064,458415.47872623923,474696.35076044674,564390.1419351763,536705.3805696832,-42640.63153110433
1287.0,498495.2997412933,506127.23139907315,42630.2903491844,456093.17072863044,498495.2997412933,583458.8336661166,581000.0381841417,-74872.80678506859
1288.0,534040.8852946279,526744.7384434686,49573.57989303597,460798.1620811233,534040.8852946279,597329.1407590355,550743.0653819455,-23998.32693847688
1289.0,520154.2081634015,526997.6968310808,47614.65674533525,466473.99164899887,520154.2081634015,589719.6755984965,532970.6426972462,-5972.945866165333
1290.0,515684.32237152,531041.1144889339,39624.86136249991,490855.50913604005,515684.32237152,592648.735560949,496104.26233785646,34936.85215107747
1291.0,534335.5691491938,547617.6601140831,33290.28974486827,515792.81125540443,534335.5691491938,609952.7006870907,583928.8634536305,-36311.203339547385
1292.0,576708.7131688299,589155.3533748052,35732.63935051665,547752.6891379533,576708.7131688299,644675.3338474802,592296.3466825618,-3140.9933077566093
1293.0,573370.0326843928,585839.907578543,37365.53108711575,545400.132001832,573370.0326843928,646187.0425543329,590082.1136991336,-4242.206120590679
1294.0,554926.7437314431,537006.2667557944,46118.86773624187,470084.23117134423,554926.7437314431,594278.5655745721,542885.9282424434,-5879.661486648954
1295.0,444695.68615825044,460153.25832032075,43134.27581643536,416545.1646959203,444695.68615825044,550735.5275084623,478921.59748648806,-18768.33916616731
1296.0,419156.66763005836,432166.00795238186,45403.28301845241,376718.57242813334,419156.66763005836,504175.9354046229,389304.57441466016,42861.43353772169
1297.0,341727.2071775684,342636.7788111211,63120.54832981277,247406.7857623559,341727.2071775684,431379.1891914744,307580.7235799923,35056.05523112882
1298.0,257160.90270333624,272178.6401550711,53656.62289170197,193931.79637096534,257160.90270333624,361822.50613031536,257711.81141786298,14466.828737208125
1299.0,227485.02224615653,244593.91554714815,58364.939668350344,182915.01431841953,227485.02224615653,350574.69402315246,227340.0569749278,17253.858572220342
1300.0,262834.8673425327,264085.7061272529,74325.83044251786,182985.40387035123,262834.8673425327,372079.7711996104,207217.33857670365,56868.36755054924
1301.0,268469.3873031379,266421.83047944785,51650.45027245402,182994.5509437502,268469.3873031379,335589.4863701591,203605.73447682234,62816.096002625505
1302.0,250726.5470368532,251601.82783112497,54158.72252076489,182973.19029714353,250726.5470368532,350926.2480514952,206135.806413073,45466.02141805197
1303.0,335824.2509215577,325411.4267349656,59819.206558245394,246848.87513822145,335824.2509215577,412962.8444158321,255786.5837328777,69624.84300208787
1304.0,451798.88778907276,434748.6468292674,50448.728640747875,368181.0065561284,451798.88778907276,498508.8420748068,366973.7048810018,67774.9419482656
1305.0,512605.3864417369,504391.54487640935,54327.418284707936,425688.8648507679,512605.3864417369,578107.7106720163,532579.4007034445,-28187.85582703515
1306.0,542186.8651554894,548389.6823909103,37799.2479407756,503617.49802402133,542186.8651554894,607212.0453476465,575292.9444240256,-26903.262033115258
1307.0,499098.8531170628,511901.708128801,42030.32682113715,465699.07880215946,499098.8531170628,579995.9305164935,580815.2135802426,-68913.50545144157
1308.0,546464.5511145538,518049.6991789389,45689.73187598387,452442.69101146393,546464.5511145538,565727.5438823103,567756.8705197818,-49707.171340842906
1309.0,478613.7857833614,500667.9736406223,52592.59150615201,431424.7381653941,478613.7857833614,580631.5292197618,555533.9635910378,-54865.989950415504
1310.0,485857.8145561215,493712.893796298,56960.78651928493,429095.9861341819,485857.8145561215,582506.8395809997,531918.0714812048,-38205.17768490681
1311.0,478608.4724260079,487156.10015746026,37268.74063125486,437900.9641299679,478608.4724260079,544122.7802475519,567657.7093995396,-80501.60924207937
1312.0,504351.24199315126,508583.7102239195,30275.496351075613,469120.3797733996,504351.24199315126,562309.4585027487,551332.7698672396,-42749.05964332016
1313.0,528269.2611755714,525042.3295932332,40303.74136346332,453921.264819016,528269.2611755714,572564.9958699555,565063.2944607724,-40020.96486753924
1314.0,551753.9925319686,544027.6026377584,39849.04829941775,483321.24523607886,551753.9925319686,597224.7356199493,545337.938681332,-1310.3360435736831
1315.0,563998.5046706629,570464.2567823996,37733.40346449484,506331.1642163552,563998.5046706629,624815.3076993657,578809.8813693916,-8345.624586991966
1316.0,598800.0433123754,605040.7689299147,39817.37836445772,539467.6840271228,598800.0433123754,655292.1367242559,608766.1534602434,-3725.38453032868
1317.0,582634.1138753762,587883.473136343,31584.29924037479,543273.035449822,582634.1138753762,639080.0026852454,549064.5995716206,38818.873564722366
1318.0,544475.7317041731,559754.9112868242,40089.01013349898,521986.25416863896,544475.7317041731,630130.1707875561,576730.8169128014,-16975.905625977204
1319.0,487550.0119640373,501789.3181481424,45065.94731329909,456160.19544333033,487550.0119640373,581309.757308085,499239.13026469876,2550.1878834436648
1320.0,401928.0723531286,428017.5688208287,47039.943554408695,376981.4693331313,401928.0723531286,493590.8200632002,400968.99526398384,27048.573556844844
1321.0,311895.8571917703,334361.85993020085,53443.64455618889,274567.6851062053,311895.8571917703,433763.4031938877,226642.59623888304,107719.26369131781
1322.0,299153.94245549286,298970.4188065141,62517.1406926749,208404.4303130958,299153.94245549286,390646.21491117246,213575.3396491178,85395.0791573963
1323.0,284014.62378437136,269218.96097167453,55890.71531670575,182931.8595620264,284014.62378437136,346080.9708273535,214215.52917434013,55003.4317973344
1324.0,195707.40935808822,216380.8569076561,39985.91057352031,182993.6191133933,195707.40935808822,291170.5350454841,203667.86778275046,12712.989124905638
1325.0,201592.83294864013,228823.36828985714,50897.04100915326,182955.40941806493,201592.83294864013,319368.64789206535,202209.8744213089,26613.49386854825
1326.0,235630.8865192747,247712.6268212665,51438.86092464664,182988.81663561478,235630.8865192747,331654.29319518025,203316.16519914067,44396.46162212582
1327.0,290156.4253422076,295132.94335467066,68272.36651349282,191272.1602876724,290156.4253422076,392705.7421333731,237320.6716592911,57812.271695379546
1328.0,354855.0022769691,374071.4271076548,55679.68517940318,302904.7654404737,354855.0022769691,473806.0577563393,369864.1212318411,4207.305875813705
1329.0,421579.9363527601,434324.22538216255,50358.44524862774,378309.12455599575,421579.9363527601,534469.002044168,533213.2399648975,-98889.01458273496
1330.0,456368.2151009303,463318.56990920135,49544.29905470974,391945.1298092949,456368.2151009303,536486.4347785445,599948.4912280878,-136629.92131888645
1331.0,457039.5322388404,467305.6445012322,35054.89396667605,423966.9714121705,457039.5322388404,538407.5044503595,594324.0421229161,-127018.3976216839
1332.0,516486.8000308257,517567.45918873395,65149.49798387657,421722.8847877633,516486.8000308257,616194.6192377122,586767.5560147917,-69200.09682605776
1333.0,482237.61668469396,493025.96482839773,42351.763201940674,439225.2663984215,482237.61668469396,563526.2008656154,582300.1024549244,-89274.13762652664
1334.0,496864.023688725,511931.8283940536,46559.17211351648,455565.7147784138,496864.023688725,582633.9820281628,559682.1445520676,-47750.316158014
1335.0,508586.40134935995,513691.52564152586,50793.535332800006,437968.53177062195,508586.40134935995,571493.1940182515,621778.0681538649,-108086.54251233907
1336.0,517610.282683997,510173.3285605079,75996.78799823098,372967.16993212176,517610.282683997,598790.2047580793,572875.1247677229,-62701.796207215
1337.0,512145.0308114339,544235.7340702162,68999.93918077492,462816.1396213321,512145.0308114339,652455.3839134075,599991.5422363379,-55755.808166121715
1338.0,531210.8701716323,539767.8699037663,37011.080706676934,501301.8658688971,531210.8701716323,618477.1720474106,555429.3697131745,-15661.499809408211
1339.0,592352.9870652612,613649.4187983527,49539.568156221474,546627.5709142041,592352.9870652612,680580.7831298277,532678.3442585934,80971.07453975931
1340.0,589700.8212625779,621188.4837729875,53176.585394245056,565513.9781868295,589700.8212625779,708068.3125559535,568769.0965330007,52419.3872399868
1341.0,591582.8684134422,606270.2854676418,48330.771895350015,554439.0389382095,591582.8684134422,689818.4318378825,574131.3516282637,32138.933839378064
1342.0,580770.8077759392,615756.6551606839,60030.04466376642,539982.1343136029,580770.8077759392,689116.9243963766,551957.0111261046,63799.64403457928
1343.0,513716.52261652093,544959.2106650587,63462.925250445565,482106.1803006984,513716.52261652093,663467.3258192216,484884.17984236043,60075.03082269826
1344.0,501035.1234806625,498424.52020446426,76738.25353587266,387254.9861746692,501035.1234806625,584438.2161847966,396383.3069002903,102041.21330417396
1345.0,385522.1071314866,424427.9338386611,90444.80949760879,309744.5913970904,385522.1071314866,551229.9250140702,334774.46290332155,89653.47093533957
1346.0,375520.08510234964,357004.35734024283,95845.30905721225,233129.034805659,375520.08510234964,474826.1119701996,264552.9860597601,92451.37128048274
1347.0,240574.58106942716,256731.64347701607,59662.42923814027,195243.92619664848,240574.58106942716,385751.6097980634,250177.91128628215,6553.732190733921
1348.0,214949.41780600857,284340.0861834782,107083.17385523189,182509.99788979703,214949.41780600857,435047.57866217935,236163.46000389633,48176.62617958186
1349.0,282534.0224316863,281503.31641097943,73521.9190463216,182611.2033760402,282534.0224316863,401571.11580599373,222548.56273492237,58954.753676057066
1350.0,272880.9163038389,273855.6552223588,77584.02571834334,182723.4491917341,272880.9163038389,365524.70853015315,227488.2112794904,46367.44394286841
1351.0,316266.0108381598,322773.637111743,81947.16444579055,221148.27124426834,316266.0108381598,448787.7010277496,255083.4744997355,67690.1626120075
1352.0,510488.16502172,490431.4791825753,68215.19707247315,398908.2493801675,510488.16502172,572835.6276716909,335002.9812111442,155428.49797143112
1353.0,491173.1678359518,519478.9082443317,72077.9085717791,412268.6552618503,491173.1678359518,630667.842553631,451572.6763037977,67906.23194053402
1354.0,527800.924764578,559887.7187154538,55116.325903947705,510758.7088914383,527800.924764578,662181.3239366465,531765.4526243245,28122.266091129277
1355.0,543508.580419226,561025.5870448953,62020.13907818148,492381.3349783709,543508.580419226,677910.4787607831,573748.5917079771,-12723.00466308184
1356.0,588055.6653063439,596311.764730313,53529.17498277695,532733.8066013829,588055.6653063439,676864.7727613806,582111.7156107553,14200.04911955772
1357.0,570959.5743418444,570937.2470014665,47622.20605812019,496082.21245817264,570959.5743418444,636407.8073946374,573944.7534496983,-3007.5064482318703
1358.0,607686.3150766469,605557.6915458145,56224.68981022444,537829.951402242,607686.3150766469,684663.5925971793,581182.9882005849,24374.703345229616
1359.0,567279.2996383095,569641.9483035017,51988.650778446885,505161.288393617,567279.2996383095,671626.0940036144,566972.3462915368,2669.6020119648892
1360.0,566339.4897474706,568656.4720251627,25455.752146296938,535751.5026886786,566339.4897474706,602496.499336743,583817.5149807329,-15161.042955570272
1361.0,564380.4168380052,562725.1155785233,26289.354846512135,521597.02950109635,564380.4168380052,601282.5627799423,586386.0864824917,-23660.97090396844
1362.0,562168.8426978459,556301.1370955998,29469.815951161934,511128.76558486756,562168.8426978459,593288.27627648,570107.4718933199,-13806.334797720076
1363.0,560197.8725322133,559387.2990657494,37510.3526622497,505641.26111115667,560197.8725322133,605098.3257386157,557102.0854640182,2285.2136017312296
1364.0,574892.0038785632,567217.3569758905,32556.034588501825,507149.1419273233,574892.0038785632,605495.1730870884,567205.148112757,12.208863133448176
1365.0,571784.5249414644,558168.3310807591,32350.985253563664,496901.71130365046,571784.5249414644,591334.0592801711,569045.4750700264,-10877.143989267293
1366.0,554074.6041123568,538601.1470769041,46234.50523982266,462233.91384303564,554074.6041123568,588722.8102941684,538964.1140877277,-362.96701082366053
1367.0,495626.3507739415,482579.47046649625,41582.946512317445,412204.56131558673,495626.3507739415,533690.5792407278,472439.18577161204,10140.284694884205
1368.0,431156.2125158076,422822.96977640525,35195.71361377336,365205.67468215013,431156.2125158076,467847.07690691634,394185.96256909694,28637.007207308314
1369.0,374981.66778098163,366028.65995709284,39008.794659651016,295134.2177179747,374981.66778098163,396793.61089134944,317289.19651709375,48739.46343999909
1370.0,295398.26153386245,290846.6923068964,31690.708200875415,242631.13538303008,295398.26153386245,334119.2823771283,258332.3411712517,32514.351135644683
1371.0,239356.7150578625,237342.54406873454,39494.84618595604,182934.2441006892,239356.7150578625,295125.99172772886,233550.74090279965,3791.8031659348926
1372.0,228532.84827577896,225817.39002644812,24233.16193352594,182951.45209858197,228532.84827577896,263650.8644696231,218196.53387382397,7620.856152624154
1373.0,194790.5321246599,203702.09529027008,25528.05216979851,182626.840284275,194790.5321246599,240039.70996966277,222719.24329645545,-19017.148006185365
1374.0,217281.71835264703,208422.99667562798,19984.853845057867,182678.3902896083,217281.71835264703,233722.58819663784,220660.38838224573,-12237.391706617753
1375.0,272625.9227514707,264324.08401928295,38196.63790966441,195323.41062261537,272625.9227514707,312353.4253804068,242671.94913834397,21652.134880938975
1376.0,392439.0207808883,379796.8629089063,50077.88983165613,281693.51312543073,392439.0207808883,423877.2258365571,302832.1849595356,76964.6779493707
1377.0,506930.37641329056,497452.30727898725,24069.31055215666,455704.8883402221,506930.37641329056,526568.7170834974,418144.92281799595,79307.3844609913
1378.0,523325.7177874784,527102.3554055353,22669.160116976953,497554.21137438726,523325.7177874784,562404.9627475478,505167.0351201779,21935.32028535742
1379.0,550942.8919921238,538871.5946599155,31368.158660068806,480375.3787299203,550942.8919921238,572255.1539155825,545028.783444265,-6157.188784349477
1380.0,557909.8831024321,548831.6133000067,28151.202655485,491688.5828249191,557909.8831024321,578110.0107520346,563443.1248361407,-14611.511536133941
1381.0,559653.0699331362,552438.280422841,27325.50364831366,506618.4514796264,559653.0699331362,574897.651892847,552581.5658145787,-143.28539173770696
1382.0,550115.8259969486,539616.6281803771,29319.68894522266,488290.54169157037,550115.8259969486,574692.2127153251,566283.1615816867,-26666.53340130963
1383.0,550479.5168187352,538586.438909604,41362.98908618453,460189.0612858114,550479.5168187352,581492.0478398582,575518.4648877578,-36932.025978153804
1384.0,532495.5507859715,528343.9955696013,30770.930156230766,482495.2969172675,532495.5507859715,575842.910947802,570523.5148305643,-42179.51926096296
1385.0,534860.7914909411,528413.2026560452,34341.1598162961,473343.5430860221,534860.7914909411,574127.2792995728,553582.7085496082,-25169.505893563037
1386.0,528819.6196546744,521068.18414631335,36640.941780507594,454791.99529238086,528819.6196546744,568839.7048755448,533588.7542431512,-12520.570096837822
1387.0,513516.96109324554,510456.8916548582,46370.207310226586,447931.38166739856,513516.96109324554,570269.8756134469,530667.3386117347,-20210.44695687649
1388.0,547964.5970906613,539095.4005578115,26127.208737127763,497252.0999925352,547964.5970906613,568324.3382627174,565738.6327258071,-26643.23216799565
1389.0,539619.0449394727,540253.207882494,29504.443145597605,490335.80687488883,539619.0449394727,577683.8949909781,550304.4241545727,-10051.216272078687
1390.0,506549.7276490704,505048.63564313814,28270.732312390042,461130.0801940404,506549.7276490704,544824.7532132918,515165.17107080563,-10116.535427667492
1391.0,456086.2304684315,447828.81443339336,39761.154372155775,370389.78578592965,456086.2304684315,500397.1892095826,444380.68671837915,3448.1277150142123
1392.0,410826.1424913719,404386.9032780103,38452.15007145894,338569.53264180844,410826.1424913719,457661.24006893643,364416.78563331097,39970.11764469935
1393.0,345844.55017593334,347036.7602449417,18676.159236438973,325317.04727198964,345844.55017593334,378852.4480953117,293654.7707137036,53381.9895312381
1394.0,270090.5545205351,266176.82486990065,35967.97346270391,218559.13100267874,270090.5545205351,325033.47605441767,244953.92756076812,21222.89730913253
1395.0,231620.3899154897,216677.78525527587,32031.71305864181,182879.5438830196,231620.3899154897,255214.4128243151,228662.8503726515,-11985.065117375634
1396.0,202824.29787467135,204207.66000083246,17632.459351392856,182953.69457962233,202824.29787467135,230551.63932913254,212204.59335186167,-7996.933351029205
1397.0,198111.3515883125,206515.18072772428,23281.032047565197,182949.58505554384,198111.3515883125,247470.10395668814,205293.82740202037,1221.353325703909
1398.0,200631.25602361013,211392.09762575262,28754.16782713727,182983.0256735466,200631.25602361013,264938.80178861145,204665.85652735282,6726.241098399798
1399.0,238234.34291989112,243576.62019162095,37198.323754120975,183371.30049362,238234.34291989112,295929.9010644011,235971.13253567446,7605.48765594649
1400.0,361541.4688764583,348858.4174052893,41344.73444556875,269552.9449617953,361541.4688764583,393796.7346815992,379615.9135003146,-30757.49609502527
1401.0,455357.93426621886,454764.5361497433,16830.516904228083,428595.32828850823,455357.93426621886,473676.8285124774,558518.3749516001,-103753.8388018568
